log_id,actor_id,actor_role,action,table_name,record_id,ip_address,session_id,log_time
1790,2,FUND_MANAGER,KYC_APPROVED,investments,3851,192.168.178.103,SID270697,2025-05-04 04:48:30
1791,199,ANALYST,KYC_REJECTED,users,5316,192.168.212.203,SID890930,2023-05-21 10:35:51
1792,77,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,5536,192.168.172.252,SID876787,2024-04-05 17:28:17
1793,87,ANALYST,KYC_APPROVED,compliance_checks,4720,192.168.91.129,SID235158,2024-11-16 08:34:40
1794,22,ANALYST,KYC_APPROVED,users,2231,192.168.3.226,SID141316,2023-11-08 19:58:07
1795,96,COMPLIANCE_OFFICER,PROFILE_UPDATED,transactions,1192,192.168.121.34,SID773867,2023-02-13 04:51:19
1796,82,SUPER_ADMIN,UPDATE_INVESTMENT,users,5309,192.168.174.124,SID135430,2025-06-17 03:51:20
1797,109,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,4969,192.168.145.218,SID645059,2024-06-18 06:40:40
1798,151,ANALYST,CREATE_INVESTMENT,notifications,3639,192.168.216.115,SID768280,2024-06-21 19:24:24
1799,165,ANALYST,CREATE_INVESTMENT,users,2126,192.168.187.217,SID640345,2025-03-18 14:46:18
1800,95,FUND_MANAGER,UPDATE_INVESTMENT,funds,8616,192.168.111.207,SID953087,2025-01-26 22:10:58
1801,28,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,funds,2070,192.168.102.156,SID250169,2023-06-27 22:34:51
1802,79,SUPER_ADMIN,LOGIN,compliance_alerts,133,192.168.46.134,SID356637,2025-06-18 20:00:40
1803,53,ANALYST,KYC_APPROVED,users,8725,192.168.84.197,SID594572,2024-03-01 08:31:10
1804,171,ANALYST,CREATE_INVESTMENT,investments,5736,192.168.245.119,SID436434,2024-02-18 16:45:05
1805,161,FUND_MANAGER,TRANSACTION_CREATED,investments,6209,192.168.79.221,SID698966,2023-09-24 23:23:35
1806,24,ANALYST,KYC_REJECTED,transactions,1676,192.168.200.14,SID676060,2023-02-03 10:09:39
1807,31,ANALYST,CREATE_INVESTMENT,funds,7491,192.168.110.51,SID564412,2025-06-08 05:45:28
1808,145,COMPLIANCE_OFFICER,LOGIN,compliance_checks,2979,192.168.88.40,SID704659,2025-03-17 22:46:13
1809,106,COMPLIANCE_OFFICER,LOGOUT,compliance_alerts,5357,192.168.38.164,SID417926,2024-08-03 19:13:47
1810,61,COMPLIANCE_OFFICER,KYC_APPROVED,compliance_checks,4007,192.168.104.82,SID682949,2023-08-30 17:35:09
1811,126,ANALYST,TRANSACTION_CREATED,transactions,2648,192.168.201.75,SID359140,2023-11-12 08:26:07
1812,65,ANALYST,PROFILE_UPDATED,funds,2957,192.168.228.155,SID964937,2023-01-21 18:21:16
1813,48,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,2656,192.168.28.85,SID358462,2025-05-18 18:28:00
1814,135,ANALYST,LOGOUT,transactions,8034,192.168.167.36,SID707732,2024-11-13 19:29:48
1815,39,SUPER_ADMIN,LOGOUT,investments,5969,192.168.203.187,SID928989,2024-07-25 16:15:08
1816,45,SUPER_ADMIN,LOGIN,sip_schedules,9081,192.168.250.156,SID950219,2025-01-13 01:35:12
1817,130,ANALYST,KYC_APPROVED,transactions,6099,192.168.182.48,SID348298,2024-12-03 14:33:32
1818,16,SUPER_ADMIN,UPDATE_INVESTMENT,users,4557,192.168.154.61,SID506691,2024-10-14 17:25:59
1819,147,FUND_MANAGER,LOGOUT,notifications,1089,192.168.177.214,SID270922,2024-10-22 02:52:36
1820,24,SUPER_ADMIN,CREATE_INVESTMENT,investments,9616,192.168.178.170,SID125197,2023-08-04 23:36:57
1821,71,COMPLIANCE_OFFICER,LOGIN,transactions,81,192.168.212.254,SID592932,2023-04-05 09:12:30
1822,128,SUPER_ADMIN,PROFILE_UPDATED,funds,2379,192.168.203.13,SID764053,2023-03-26 06:43:37
1823,54,COMPLIANCE_OFFICER,LOGOUT,notifications,6720,192.168.238.193,SID792251,2023-06-04 23:09:07
1824,198,SUPER_ADMIN,LOGOUT,funds,6269,192.168.206.27,SID235793,2023-05-23 01:07:38
1825,185,SUPER_ADMIN,TRANSACTION_CREATED,investments,5619,192.168.224.239,SID360753,2023-07-05 01:07:39
1826,55,SUPER_ADMIN,DELETE_INVESTMENT,transactions,7069,192.168.194.87,SID318525,2023-07-22 19:47:46
1827,117,FUND_MANAGER,PASSWORD_CHANGED,funds,2452,192.168.144.46,SID205338,2024-07-03 00:42:11
1828,143,ANALYST,PASSWORD_CHANGED,investments,5524,192.168.4.148,SID797222,2023-04-03 09:01:50
1829,74,ANALYST,CREATE_INVESTMENT,users,9690,192.168.99.180,SID988010,2023-12-01 04:09:38
1830,17,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,2101,192.168.254.211,SID117918,2024-01-11 11:46:24
1831,31,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,6945,192.168.183.141,SID442505,2025-03-05 03:14:29
1832,196,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,users,4250,192.168.38.228,SID878720,2024-07-06 11:24:19
1833,124,SUPER_ADMIN,KYC_REJECTED,funds,5929,192.168.82.123,SID342018,2025-03-08 04:01:09
1834,43,SUPER_ADMIN,TRANSACTION_CREATED,funds,7066,192.168.218.221,SID719511,2024-07-24 15:17:03
1835,33,FUND_MANAGER,PASSWORD_CHANGED,funds,5610,192.168.163.67,SID266302,2023-01-23 13:14:08
1836,2,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,4092,192.168.30.32,SID117679,2025-04-27 21:40:41
1837,104,ANALYST,PROFILE_UPDATED,notifications,6039,192.168.216.229,SID925061,2024-09-22 11:58:57
1838,114,FUND_MANAGER,KYC_APPROVED,sip_schedules,6966,192.168.88.243,SID358051,2023-11-12 19:04:23
1839,36,FUND_MANAGER,TRANSACTION_CREATED,compliance_alerts,45,192.168.56.12,SID681898,2023-09-15 15:53:06
1840,132,SUPER_ADMIN,LOGIN,transactions,437,192.168.211.142,SID341016,2023-03-02 03:51:50
1841,196,SUPER_ADMIN,TRANSACTION_CREATED,investments,6944,192.168.21.140,SID113766,2023-04-13 14:25:17
1842,172,FUND_MANAGER,TRANSACTION_CREATED,funds,2427,192.168.15.223,SID854757,2024-06-13 03:51:46
1843,119,SUPER_ADMIN,UPDATE_INVESTMENT,users,6695,192.168.231.27,SID358477,2023-04-21 10:45:03
1844,86,SUPER_ADMIN,LOGIN,sip_schedules,5917,192.168.141.126,SID414820,2023-02-25 14:45:14
1845,181,COMPLIANCE_OFFICER,LOGIN,users,9260,192.168.222.47,SID465883,2023-07-24 12:11:07
1846,115,ANALYST,KYC_REJECTED,sip_schedules,8130,192.168.15.53,SID226349,2024-06-28 16:43:22
1847,172,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_alerts,2566,192.168.225.237,SID366570,2024-07-28 00:21:12
1848,112,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,9588,192.168.32.135,SID352232,2025-05-08 13:56:25
1849,122,SUPER_ADMIN,LOGIN,users,4359,192.168.206.107,SID546235,2025-04-30 04:44:54
1850,151,SUPER_ADMIN,LOGOUT,funds,829,192.168.228.151,SID609244,2023-04-13 09:21:40
1851,65,SUPER_ADMIN,LOGIN,sip_schedules,9594,192.168.120.140,SID905592,2024-11-13 14:07:58
1852,145,FUND_MANAGER,PROFILE_UPDATED,users,5162,192.168.127.171,SID842107,2024-07-19 02:52:45
1853,11,FUND_MANAGER,PROFILE_UPDATED,users,9661,192.168.152.166,SID970455,2023-03-09 10:50:11
1854,102,ANALYST,UPDATE_INVESTMENT,funds,3255,192.168.237.152,SID560343,2024-09-04 15:59:58
1855,98,FUND_MANAGER,LOGOUT,compliance_alerts,6259,192.168.50.39,SID326789,2024-12-02 03:52:26
1856,123,FUND_MANAGER,UPDATE_INVESTMENT,transactions,2855,192.168.165.112,SID291905,2024-05-11 09:03:31
1857,172,FUND_MANAGER,PROFILE_UPDATED,funds,7309,192.168.7.18,SID846048,2023-08-04 23:44:32
1858,111,COMPLIANCE_OFFICER,LOGIN,transactions,7656,192.168.26.132,SID583122,2025-04-22 08:10:56
1859,28,SUPER_ADMIN,KYC_REJECTED,users,2595,192.168.14.162,SID942268,2025-04-19 17:54:10
1860,140,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,9365,192.168.229.231,SID253727,2024-11-07 20:16:06
1861,188,FUND_MANAGER,PASSWORD_CHANGED,users,1157,192.168.204.229,SID372667,2023-04-25 02:28:01
1862,195,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,8552,192.168.119.147,SID561744,2023-11-08 17:08:10
1863,3,COMPLIANCE_OFFICER,LOGIN,users,4252,192.168.23.108,SID597347,2024-06-03 11:28:59
1864,47,COMPLIANCE_OFFICER,KYC_REJECTED,funds,4908,192.168.206.24,SID901751,2023-11-24 15:42:05
1865,41,ANALYST,PROFILE_UPDATED,sip_schedules,2710,192.168.216.144,SID629202,2024-10-25 21:05:59
1866,101,ANALYST,LOGIN,sip_schedules,707,192.168.181.59,SID848035,2023-06-04 14:46:48
1867,23,ANALYST,LOGOUT,compliance_checks,6999,192.168.22.127,SID678654,2023-05-01 08:57:50
1868,73,COMPLIANCE_OFFICER,KYC_APPROVED,compliance_alerts,5801,192.168.54.200,SID582596,2024-10-19 07:11:31
1869,102,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,9909,192.168.215.180,SID770725,2024-08-17 21:42:41
1870,140,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_alerts,420,192.168.136.116,SID636556,2023-10-17 19:24:24
1871,3,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_checks,1675,192.168.197.37,SID267570,2023-11-16 04:04:28
1872,162,ANALYST,DELETE_INVESTMENT,investments,6,192.168.113.69,SID660591,2023-12-31 18:48:15
1873,59,SUPER_ADMIN,KYC_REJECTED,investments,4236,192.168.202.123,SID258690,2024-02-14 17:44:32
1874,148,SUPER_ADMIN,KYC_REJECTED,users,1039,192.168.45.77,SID177440,2025-02-09 16:28:38
1875,194,COMPLIANCE_OFFICER,KYC_APPROVED,investments,3352,192.168.208.28,SID343950,2023-08-08 03:37:57
1876,1,FUND_MANAGER,CREATE_INVESTMENT,transactions,718,192.168.130.83,SID683316,2023-08-07 15:46:26
1877,200,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,4562,192.168.154.127,SID251670,2024-06-07 03:25:21
1878,110,FUND_MANAGER,LOGIN,transactions,4738,192.168.140.8,SID925961,2023-09-26 03:39:06
1879,17,ANALYST,TRANSACTION_CREATED,funds,8451,192.168.64.180,SID371258,2024-08-03 13:25:54
1880,140,SUPER_ADMIN,PASSWORD_CHANGED,users,6566,192.168.236.214,SID677925,2024-08-31 17:36:48
1881,114,FUND_MANAGER,KYC_REJECTED,funds,3711,192.168.167.160,SID293680,2023-05-29 03:17:05
1882,140,ANALYST,PROFILE_UPDATED,transactions,9532,192.168.202.179,SID748591,2024-02-08 20:24:16
1883,130,ANALYST,PROFILE_UPDATED,sip_schedules,1480,192.168.167.88,SID716931,2024-07-16 14:19:59
1884,13,SUPER_ADMIN,LOGOUT,investments,9816,192.168.92.15,SID985856,2023-09-25 10:51:42
1885,179,ANALYST,LOGIN,compliance_checks,1858,192.168.36.122,SID182424,2024-12-04 15:23:15
1886,59,ANALYST,UPDATE_INVESTMENT,compliance_alerts,5151,192.168.127.106,SID843814,2024-03-08 21:46:03
1887,149,FUND_MANAGER,KYC_APPROVED,compliance_checks,9823,192.168.28.98,SID609092,2024-10-25 04:06:32
1888,168,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,8690,192.168.128.46,SID149239,2023-01-08 01:01:38
1889,71,ANALYST,KYC_REJECTED,notifications,6725,192.168.25.84,SID927513,2023-10-28 12:24:43
1890,80,FUND_MANAGER,KYC_REJECTED,compliance_checks,8029,192.168.226.88,SID663628,2024-03-22 08:10:00
1891,79,FUND_MANAGER,UPDATE_INVESTMENT,transactions,8298,192.168.14.109,SID237212,2023-01-30 18:28:50
1892,104,ANALYST,CREATE_INVESTMENT,investments,6861,192.168.172.180,SID403238,2023-09-06 11:16:51
1893,86,FUND_MANAGER,UPDATE_INVESTMENT,users,151,192.168.217.42,SID997135,2023-02-25 03:25:40
1894,76,COMPLIANCE_OFFICER,TRANSACTION_CREATED,compliance_alerts,7838,192.168.242.80,SID520726,2023-07-11 03:11:09
1895,100,SUPER_ADMIN,LOGOUT,funds,2898,192.168.143.182,SID204768,2023-05-18 10:39:04
1896,129,FUND_MANAGER,PASSWORD_CHANGED,compliance_alerts,983,192.168.3.195,SID662928,2023-04-05 11:58:54
1897,133,ANALYST,TRANSACTION_CREATED,notifications,9156,192.168.65.51,SID182976,2023-01-16 03:30:37
1898,92,ANALYST,LOGIN,sip_schedules,7310,192.168.69.184,SID528394,2023-06-27 18:38:56
1899,164,ANALYST,LOGOUT,investments,1818,192.168.84.14,SID313795,2025-03-22 08:54:10
1900,195,ANALYST,KYC_APPROVED,transactions,7047,192.168.177.179,SID717340,2024-06-25 08:14:47
1901,137,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,2766,192.168.188.252,SID377586,2025-01-17 12:55:48
1902,32,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_checks,4149,192.168.185.205,SID888971,2024-06-10 05:19:08
1903,110,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,4673,192.168.239.87,SID875702,2023-10-02 01:02:43
1904,20,SUPER_ADMIN,CREATE_INVESTMENT,transactions,2526,192.168.229.74,SID907142,2023-05-30 06:54:56
1905,188,ANALYST,PROFILE_UPDATED,funds,7386,192.168.224.231,SID911129,2024-07-04 19:48:47
1906,76,COMPLIANCE_OFFICER,TRANSACTION_CREATED,investments,504,192.168.98.223,SID973048,2024-02-12 06:15:42
1907,44,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,207,192.168.31.206,SID987928,2024-07-22 17:24:43
1908,64,SUPER_ADMIN,DELETE_INVESTMENT,compliance_checks,3185,192.168.16.99,SID738457,2023-03-10 19:50:24
1909,140,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,5424,192.168.117.226,SID420427,2025-03-22 07:20:46
1910,180,SUPER_ADMIN,PASSWORD_CHANGED,funds,6494,192.168.225.122,SID629694,2023-01-13 01:54:58
1911,109,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,4164,192.168.130.235,SID802573,2023-10-21 16:57:04
1912,14,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_checks,1081,192.168.243.155,SID749635,2024-01-04 08:16:27
1913,142,SUPER_ADMIN,LOGIN,compliance_checks,3948,192.168.63.38,SID662698,2023-08-11 14:45:50
1914,66,ANALYST,PROFILE_UPDATED,compliance_alerts,9607,192.168.79.227,SID901462,2024-04-12 16:32:42
1915,81,ANALYST,PROFILE_UPDATED,investments,7854,192.168.53.71,SID980537,2024-12-08 19:03:19
1916,97,COMPLIANCE_OFFICER,LOGIN,funds,9802,192.168.195.182,SID364905,2024-04-05 21:08:16
1917,53,COMPLIANCE_OFFICER,PROFILE_UPDATED,notifications,2667,192.168.120.61,SID695604,2023-06-29 08:08:57
1918,166,ANALYST,LOGIN,compliance_alerts,2575,192.168.107.252,SID280777,2025-03-22 03:09:07
1919,183,COMPLIANCE_OFFICER,CREATE_INVESTMENT,investments,1985,192.168.22.209,SID222655,2024-06-13 16:59:03
1920,1,SUPER_ADMIN,LOGOUT,compliance_alerts,7559,192.168.222.98,SID220181,2023-01-16 05:14:11
1921,162,ANALYST,KYC_REJECTED,funds,184,192.168.42.210,SID409824,2023-02-16 00:32:53
1922,24,FUND_MANAGER,LOGIN,transactions,9061,192.168.148.238,SID434836,2023-07-13 11:24:50
1923,151,SUPER_ADMIN,TRANSACTION_CREATED,sip_schedules,6900,192.168.70.50,SID430156,2024-10-27 07:41:05
1924,81,SUPER_ADMIN,LOGIN,users,3254,192.168.8.118,SID975876,2023-11-13 13:55:37
1925,1,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,9640,192.168.194.113,SID974607,2025-02-08 12:58:11
1926,177,SUPER_ADMIN,KYC_REJECTED,compliance_alerts,6389,192.168.216.69,SID196497,2023-03-18 10:01:57
1927,101,FUND_MANAGER,DELETE_INVESTMENT,funds,1480,192.168.115.253,SID395900,2023-03-17 00:57:41
1928,26,ANALYST,PROFILE_UPDATED,sip_schedules,7692,192.168.21.134,SID745058,2023-01-02 14:34:20
1929,195,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_alerts,8983,192.168.103.76,SID680870,2023-01-16 11:49:35
1930,146,ANALYST,CREATE_INVESTMENT,compliance_alerts,9944,192.168.235.201,SID116175,2023-05-25 12:34:46
1931,143,SUPER_ADMIN,TRANSACTION_CREATED,notifications,1191,192.168.186.8,SID489017,2024-06-24 07:34:27
1932,93,ANALYST,LOGOUT,notifications,6178,192.168.11.178,SID723589,2025-04-02 18:27:11
1933,34,ANALYST,KYC_APPROVED,notifications,8553,192.168.95.98,SID115406,2023-08-31 04:01:05
1934,2,FUND_MANAGER,CREATE_INVESTMENT,funds,7553,192.168.184.86,SID635294,2023-11-06 02:35:54
1935,117,FUND_MANAGER,LOGOUT,investments,8000,192.168.151.99,SID731371,2023-11-18 03:29:31
1936,173,COMPLIANCE_OFFICER,DELETE_INVESTMENT,funds,9971,192.168.206.241,SID244463,2023-07-09 02:06:34
1937,37,ANALYST,KYC_APPROVED,funds,7361,192.168.27.208,SID841482,2024-03-22 08:11:10
1938,69,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,4812,192.168.190.125,SID973924,2023-09-28 23:46:23
1939,200,COMPLIANCE_OFFICER,LOGIN,investments,2070,192.168.187.128,SID970847,2025-05-05 01:20:27
1940,188,SUPER_ADMIN,LOGOUT,compliance_alerts,3598,192.168.175.105,SID388472,2023-01-01 22:36:01
1941,35,FUND_MANAGER,TRANSACTION_CREATED,investments,8243,192.168.83.236,SID687192,2023-02-24 14:10:13
1942,72,SUPER_ADMIN,LOGIN,funds,7955,192.168.93.42,SID822308,2024-09-17 10:56:46
1943,24,COMPLIANCE_OFFICER,KYC_REJECTED,funds,6382,192.168.191.2,SID604858,2023-09-26 22:28:15
1944,144,SUPER_ADMIN,LOGOUT,funds,9411,192.168.190.250,SID101075,2023-03-09 01:50:22
1945,28,SUPER_ADMIN,KYC_APPROVED,investments,7003,192.168.41.192,SID145738,2024-09-17 05:54:29
1946,113,SUPER_ADMIN,PROFILE_UPDATED,investments,3271,192.168.22.9,SID584835,2025-01-31 11:14:52
1947,175,SUPER_ADMIN,LOGIN,notifications,4202,192.168.44.225,SID628671,2023-03-14 13:37:20
1948,84,FUND_MANAGER,UPDATE_INVESTMENT,investments,9298,192.168.239.106,SID721908,2024-08-10 09:35:45
1949,106,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,4572,192.168.241.197,SID221180,2024-07-22 18:13:55
1950,185,COMPLIANCE_OFFICER,TRANSACTION_CREATED,transactions,5094,192.168.42.55,SID907940,2024-02-28 23:05:39
1951,86,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,9200,192.168.206.57,SID817857,2025-01-12 02:02:16
1952,76,COMPLIANCE_OFFICER,KYC_APPROVED,notifications,4195,192.168.123.87,SID258737,2023-07-07 02:29:57
1953,70,ANALYST,LOGIN,compliance_alerts,7337,192.168.99.151,SID674571,2024-03-06 16:03:25
1954,77,COMPLIANCE_OFFICER,PASSWORD_CHANGED,sip_schedules,2898,192.168.162.205,SID338919,2023-08-13 22:16:57
1955,104,COMPLIANCE_OFFICER,PASSWORD_CHANGED,users,5421,192.168.171.14,SID567157,2024-01-27 20:54:19
1956,181,SUPER_ADMIN,KYC_REJECTED,compliance_checks,7357,192.168.171.91,SID183950,2025-04-15 14:59:17
1957,145,COMPLIANCE_OFFICER,LOGIN,users,8862,192.168.170.231,SID902852,2024-01-08 12:10:13
1958,162,FUND_MANAGER,LOGIN,funds,3827,192.168.51.244,SID187382,2023-11-29 03:02:31
1959,100,SUPER_ADMIN,PROFILE_UPDATED,users,2332,192.168.168.207,SID409258,2023-04-13 14:49:32
1960,14,COMPLIANCE_OFFICER,CREATE_INVESTMENT,users,6654,192.168.189.236,SID345165,2024-12-22 14:43:24
1961,175,COMPLIANCE_OFFICER,LOGIN,funds,2216,192.168.93.113,SID428987,2023-11-19 08:44:05
1962,16,SUPER_ADMIN,CREATE_INVESTMENT,compliance_alerts,832,192.168.40.82,SID216385,2025-03-14 18:22:55
1963,47,FUND_MANAGER,PROFILE_UPDATED,sip_schedules,7212,192.168.173.9,SID559340,2023-12-12 06:55:46
1964,26,ANALYST,UPDATE_INVESTMENT,investments,7598,192.168.25.239,SID471054,2023-10-17 01:53:31
1965,94,SUPER_ADMIN,UPDATE_INVESTMENT,funds,789,192.168.4.252,SID511744,2024-12-26 23:37:43
1966,78,SUPER_ADMIN,UPDATE_INVESTMENT,funds,50,192.168.142.90,SID232179,2023-10-22 21:39:13
1967,130,FUND_MANAGER,LOGOUT,funds,8893,192.168.153.161,SID743228,2023-02-02 06:27:02
1968,158,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_checks,5671,192.168.124.233,SID491957,2023-04-07 07:41:21
1969,12,FUND_MANAGER,KYC_REJECTED,funds,545,192.168.30.105,SID610544,2024-12-03 18:21:09
1970,5,ANALYST,PROFILE_UPDATED,compliance_alerts,8971,192.168.30.19,SID673293,2024-08-06 18:00:41
1971,68,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,8208,192.168.136.178,SID813260,2024-02-01 22:28:30
1972,170,COMPLIANCE_OFFICER,PROFILE_UPDATED,sip_schedules,5026,192.168.191.221,SID335959,2023-05-09 22:56:13
1973,118,ANALYST,CREATE_INVESTMENT,compliance_checks,5376,192.168.4.56,SID268485,2023-01-22 00:25:31
1974,19,ANALYST,UPDATE_INVESTMENT,compliance_alerts,5130,192.168.130.34,SID510164,2024-10-10 11:53:00
1975,138,FUND_MANAGER,CREATE_INVESTMENT,users,3061,192.168.76.57,SID927616,2023-07-08 09:06:29
1976,25,SUPER_ADMIN,LOGIN,users,9361,192.168.20.165,SID542242,2023-08-15 09:21:54
1977,63,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,8363,192.168.129.63,SID114621,2025-05-09 21:02:22
1978,101,ANALYST,UPDATE_INVESTMENT,investments,107,192.168.144.230,SID811289,2023-06-05 03:05:24
1979,145,ANALYST,KYC_APPROVED,investments,1438,192.168.87.152,SID872744,2023-12-09 14:21:48
1980,102,SUPER_ADMIN,UPDATE_INVESTMENT,transactions,6867,192.168.91.205,SID108882,2024-08-30 13:19:10
1981,91,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,7569,192.168.237.228,SID125862,2024-12-11 04:29:23
1982,114,SUPER_ADMIN,LOGOUT,compliance_checks,2656,192.168.115.183,SID888460,2024-12-12 19:08:00
1983,111,COMPLIANCE_OFFICER,LOGOUT,investments,1107,192.168.180.233,SID649907,2024-07-17 00:11:12
1984,126,SUPER_ADMIN,KYC_APPROVED,funds,7107,192.168.54.198,SID217508,2025-03-15 03:33:36
1985,96,FUND_MANAGER,PASSWORD_CHANGED,funds,9643,192.168.160.146,SID886038,2024-05-30 13:13:34
1986,181,SUPER_ADMIN,KYC_REJECTED,users,825,192.168.173.235,SID347813,2024-04-19 22:30:10
1987,180,COMPLIANCE_OFFICER,LOGOUT,compliance_alerts,9973,192.168.79.131,SID710150,2024-05-05 17:48:51
1988,71,FUND_MANAGER,DELETE_INVESTMENT,users,1573,192.168.70.44,SID857472,2024-05-06 05:51:32
1989,14,COMPLIANCE_OFFICER,PASSWORD_CHANGED,transactions,4826,192.168.65.161,SID979422,2025-02-11 15:10:00
1990,16,FUND_MANAGER,LOGOUT,sip_schedules,4567,192.168.249.253,SID392302,2023-08-23 04:42:09
1991,192,SUPER_ADMIN,LOGOUT,compliance_alerts,5897,192.168.100.180,SID110703,2024-11-01 06:46:08
1992,189,SUPER_ADMIN,CREATE_INVESTMENT,users,3406,192.168.25.71,SID849096,2024-11-20 04:47:40
1993,34,COMPLIANCE_OFFICER,TRANSACTION_CREATED,notifications,5885,192.168.65.179,SID208250,2024-12-13 04:14:54
1994,11,COMPLIANCE_OFFICER,PASSWORD_CHANGED,funds,6848,192.168.171.227,SID149319,2023-09-07 11:45:12
1995,1,SUPER_ADMIN,KYC_APPROVED,transactions,7209,192.168.233.118,SID473145,2024-02-21 08:25:12
1996,138,COMPLIANCE_OFFICER,CREATE_INVESTMENT,funds,376,192.168.82.254,SID727273,2024-02-12 18:06:39
1997,176,SUPER_ADMIN,TRANSACTION_CREATED,sip_schedules,6196,192.168.20.221,SID266850,2023-04-02 13:43:56
1998,31,SUPER_ADMIN,DELETE_INVESTMENT,transactions,8868,192.168.141.18,SID750210,2024-08-19 23:33:13
1999,146,SUPER_ADMIN,UPDATE_INVESTMENT,funds,6878,192.168.249.4,SID625428,2024-02-01 12:10:09
2000,95,ANALYST,KYC_REJECTED,notifications,665,192.168.196.60,SID834450,2023-02-27 11:25:35
2001,132,ANALYST,KYC_APPROVED,compliance_checks,991,192.168.155.149,SID400878,2024-02-08 04:05:36
2002,10,ANALYST,KYC_REJECTED,compliance_alerts,3217,192.168.156.155,SID907623,2025-03-08 08:19:41
2003,107,FUND_MANAGER,LOGIN,sip_schedules,9905,192.168.192.43,SID575650,2023-07-13 22:14:36
2004,99,COMPLIANCE_OFFICER,KYC_REJECTED,funds,1450,192.168.151.248,SID253991,2023-07-14 04:54:10
2005,171,COMPLIANCE_OFFICER,KYC_APPROVED,compliance_checks,4368,192.168.77.26,SID812169,2023-09-19 06:50:26
2006,11,ANALYST,PROFILE_UPDATED,funds,6678,192.168.75.164,SID351765,2024-06-11 16:40:56
2007,183,SUPER_ADMIN,PROFILE_UPDATED,compliance_alerts,4320,192.168.112.52,SID686893,2025-01-11 09:58:52
2008,185,FUND_MANAGER,TRANSACTION_CREATED,investments,5991,192.168.29.94,SID657453,2023-12-13 07:56:08
2009,52,SUPER_ADMIN,UPDATE_INVESTMENT,funds,1290,192.168.187.218,SID800932,2023-08-30 07:15:16
2010,96,FUND_MANAGER,KYC_APPROVED,notifications,6397,192.168.137.128,SID446895,2024-06-25 15:25:01
2011,183,FUND_MANAGER,KYC_APPROVED,transactions,5907,192.168.122.112,SID488726,2025-03-26 14:25:37
2012,101,ANALYST,PROFILE_UPDATED,compliance_alerts,1042,192.168.220.54,SID393975,2024-07-31 15:54:17
2013,74,FUND_MANAGER,LOGIN,users,9383,192.168.170.237,SID979515,2023-05-10 02:11:21
2014,88,COMPLIANCE_OFFICER,KYC_REJECTED,investments,5294,192.168.190.148,SID499808,2024-09-25 09:32:05
2015,47,SUPER_ADMIN,UPDATE_INVESTMENT,users,7426,192.168.141.35,SID351236,2024-02-11 09:54:28
2016,69,COMPLIANCE_OFFICER,KYC_REJECTED,funds,4685,192.168.26.171,SID377633,2024-01-12 22:37:07
2017,64,COMPLIANCE_OFFICER,KYC_REJECTED,funds,4932,192.168.162.227,SID423953,2024-10-28 17:37:12
