notification_id,user_id,channel,title,message,read_status,sent_at
1155,3976,SMS,Portfolio Update,Compliance review requires your attention.,False,2025-05-30 14:37:00
1156,1683,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2023-02-22 10:00:00
1157,7965,IN_APP,KYC Update,Today's NAV has been updated.,True,2023-02-07 15:25:00
1158,9444,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-06-24 00:27:00
1159,7756,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-10-25 13:56:00
1160,341,SMS,Portfolio Update,Today's NAV has been updated.,True,2024-04-04 22:27:00
1161,3803,SMS,Compliance Notification,Today's NAV has been updated.,False,2024-04-25 11:28:00
1162,7676,SMS,Portfolio Update,Today's NAV has been updated.,False,2024-09-08 22:42:00
1163,5903,IN_APP,KYC Update,Compliance review requires your attention.,True,2024-03-02 21:41:00
1164,1413,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2023-10-17 22:47:00
1165,1654,IN_APP,Transaction Alert,Your portfolio value has been updated.,True,2023-06-10 19:31:00
1166,298,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2023-08-03 17:03:00
1167,1044,PUSH,Transaction Alert,Your SIP installment has been processed successfully.,True,2023-06-28 16:02:00
1168,7969,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2023-05-04 17:14:00
1169,2477,EMAIL,NAV Update,Your SIP installment has been processed successfully.,False,2025-02-27 17:17:00
1170,1818,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2025-03-29 14:53:00
1171,8312,EMAIL,KYC Update,Today's NAV has been updated.,True,2025-04-23 17:02:00
1172,5926,SMS,NAV Update,Your portfolio value has been updated.,False,2025-06-10 06:58:00
1173,1627,SMS,NAV Update,Your portfolio value has been updated.,False,2025-02-19 16:31:00
1174,3308,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,True,2025-04-18 04:07:00
1175,4699,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-05-04 15:21:00
1176,4022,SMS,Compliance Notification,A new transaction has been recorded.,True,2025-01-02 13:23:00
1177,6707,IN_APP,Compliance Notification,Today's NAV has been updated.,False,2023-05-22 13:26:00
1178,163,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,False,2023-01-31 14:09:00
1179,1008,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2024-02-16 05:27:00
1180,8517,PUSH,Transaction Alert,A new transaction has been recorded.,False,2024-08-11 01:40:00
1181,5639,EMAIL,Portfolio Update,Compliance review requires your attention.,True,2025-01-08 23:20:00
1182,3361,IN_APP,NAV Update,Your portfolio value has been updated.,False,2024-12-18 12:28:00
1183,4941,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2025-03-05 06:56:00
1184,2065,PUSH,KYC Update,Your SIP installment has been processed successfully.,False,2024-02-04 23:46:00
1185,2622,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2024-06-17 10:48:00
1186,6927,EMAIL,NAV Update,Your SIP installment has been processed successfully.,False,2023-09-05 09:46:00
1187,5808,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2023-09-23 20:32:00
1188,86,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2024-04-04 09:36:00
1189,9385,SMS,NAV Update,A new transaction has been recorded.,True,2023-12-25 09:18:00
1190,9542,SMS,Portfolio Update,A new transaction has been recorded.,True,2023-04-18 10:33:00
1191,6752,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2023-05-31 22:27:00
1192,7310,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2023-05-14 15:13:00
1193,6469,PUSH,Compliance Notification,A new transaction has been recorded.,False,2024-08-25 17:33:00
1194,8021,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2024-03-26 22:59:00
1195,2120,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2024-05-11 22:29:00
1196,2570,PUSH,SIP Installment Successful,Compliance review requires your attention.,False,2024-04-29 01:47:00
1197,9368,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2023-04-23 03:23:00
1198,6136,PUSH,Portfolio Update,A new transaction has been recorded.,True,2023-05-01 11:19:00
1199,9661,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2025-03-21 04:09:00
1200,8009,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2023-08-09 05:52:00
1201,7884,PUSH,Compliance Notification,A new transaction has been recorded.,False,2023-03-11 01:26:00
1202,9924,SMS,KYC Update,Compliance review requires your attention.,False,2025-03-11 12:30:00
1203,7358,SMS,NAV Update,Your portfolio value has been updated.,True,2025-02-18 14:42:00
1204,6712,IN_APP,KYC Update,A new transaction has been recorded.,False,2025-03-30 19:42:00
1205,7260,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2024-07-07 01:42:00
1206,5061,EMAIL,NAV Update,Compliance review requires your attention.,True,2024-12-25 00:36:00
1207,9452,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2023-07-17 19:34:00
1208,306,EMAIL,NAV Update,Compliance review requires your attention.,True,2025-02-07 15:32:00
1209,3372,SMS,NAV Update,Compliance review requires your attention.,False,2023-01-20 08:50:00
1210,5250,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-03-28 17:38:00
1211,7161,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2025-06-01 00:21:00
1212,1879,EMAIL,Compliance Notification,Please complete your pending KYC verification.,False,2024-01-27 08:05:00
1213,1469,SMS,Portfolio Update,A new transaction has been recorded.,True,2023-05-28 05:16:00
1214,2974,EMAIL,NAV Update,Your SIP installment has been processed successfully.,False,2023-03-02 19:20:00
1215,2335,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2024-02-04 03:20:00
1216,3319,SMS,Compliance Notification,Compliance review requires your attention.,True,2025-04-27 03:03:00
1217,8265,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,True,2024-05-19 16:48:00
1218,6670,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-11-22 14:35:00
1219,306,PUSH,Compliance Notification,Compliance review requires your attention.,True,2024-10-10 07:58:00
1220,2058,PUSH,Compliance Notification,A new transaction has been recorded.,False,2023-09-10 17:41:00
1221,3334,SMS,Portfolio Update,Compliance review requires your attention.,True,2023-03-27 20:32:00
1222,6943,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-03-11 07:34:00
1223,2743,EMAIL,SIP Installment Successful,A new transaction has been recorded.,False,2025-04-29 19:18:00
1224,6229,PUSH,NAV Update,Please complete your pending KYC verification.,False,2024-09-04 08:53:00
1225,8751,EMAIL,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-02-16 05:47:00
1226,2289,PUSH,Transaction Alert,Please complete your pending KYC verification.,False,2024-12-16 03:53:00
1227,4283,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2024-11-29 10:40:00
1228,9823,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2023-12-16 06:29:00
1229,7808,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2024-10-23 00:38:00
1230,8012,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,True,2024-02-28 17:57:00
1231,7294,EMAIL,Portfolio Update,A new transaction has been recorded.,False,2024-07-05 00:57:00
1232,139,EMAIL,Transaction Alert,Your portfolio value has been updated.,True,2024-02-01 05:53:00
1233,325,PUSH,NAV Update,Today's NAV has been updated.,False,2024-03-31 00:14:00
1234,4968,SMS,KYC Update,A new transaction has been recorded.,False,2023-07-16 02:52:00
1235,9930,SMS,SIP Installment Successful,Please complete your pending KYC verification.,False,2023-02-07 08:31:00
1236,8198,IN_APP,KYC Update,Compliance review requires your attention.,True,2023-04-24 08:36:00
1237,9880,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2024-11-06 23:36:00
1238,4254,SMS,Compliance Notification,Today's NAV has been updated.,False,2025-02-02 02:08:00
1239,8732,PUSH,NAV Update,Compliance review requires your attention.,False,2023-07-16 21:01:00
1240,850,PUSH,Transaction Alert,A new transaction has been recorded.,False,2023-01-03 13:41:00
1241,7645,IN_APP,Portfolio Update,Compliance review requires your attention.,True,2023-05-05 21:33:00
1242,4554,IN_APP,Compliance Notification,A new transaction has been recorded.,False,2025-01-08 07:03:00
1243,5484,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-01-06 12:12:00
1244,4096,SMS,KYC Update,Your portfolio value has been updated.,False,2024-12-07 13:04:00
1245,1585,EMAIL,Transaction Alert,A new transaction has been recorded.,True,2023-03-06 20:40:00
1246,5478,PUSH,KYC Update,Your SIP installment has been processed successfully.,False,2024-08-29 20:59:00
1247,892,PUSH,Compliance Notification,Please complete your pending KYC verification.,True,2023-09-02 10:53:00
1248,7185,EMAIL,NAV Update,A new transaction has been recorded.,True,2025-03-05 19:39:00
1249,547,IN_APP,Portfolio Update,Today's NAV has been updated.,True,2023-03-29 01:58:00
1250,7241,EMAIL,Portfolio Update,Compliance review requires your attention.,False,2025-03-12 04:03:00
1251,915,EMAIL,Portfolio Update,A new transaction has been recorded.,False,2023-03-09 03:43:00
1252,6736,SMS,Compliance Notification,Today's NAV has been updated.,True,2023-04-09 19:48:00
1253,7015,EMAIL,Portfolio Update,Today's NAV has been updated.,True,2024-04-09 12:29:00
1254,9631,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-04-09 16:21:00
1255,9714,SMS,Compliance Notification,Please complete your pending KYC verification.,False,2024-09-01 22:04:00
1256,7285,SMS,KYC Update,Please complete your pending KYC verification.,True,2023-12-30 13:30:00
1257,9577,IN_APP,Compliance Notification,Today's NAV has been updated.,False,2023-03-03 04:19:00
1258,8867,SMS,KYC Update,A new transaction has been recorded.,False,2023-11-15 18:56:00
1259,6043,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2024-09-09 10:18:00
1260,9167,EMAIL,Transaction Alert,Your portfolio value has been updated.,True,2023-02-28 07:32:00
1261,3298,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-07-25 20:58:00
1262,9827,PUSH,Compliance Notification,Compliance review requires your attention.,False,2024-12-12 22:29:00
1263,5385,SMS,SIP Installment Successful,A new transaction has been recorded.,True,2024-09-22 09:26:00
1264,61,SMS,NAV Update,Please complete your pending KYC verification.,False,2024-05-22 07:58:00
1265,7877,PUSH,NAV Update,A new transaction has been recorded.,True,2024-09-30 06:15:00
1266,111,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-02-14 05:52:00
1267,2334,PUSH,Transaction Alert,Please complete your pending KYC verification.,False,2023-01-31 17:07:00
1268,3242,PUSH,KYC Update,Please complete your pending KYC verification.,False,2023-02-14 00:12:00
1269,9086,SMS,KYC Update,Please complete your pending KYC verification.,True,2025-01-06 05:21:00
1270,1658,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2023-06-30 08:58:00
1271,3445,PUSH,Transaction Alert,Please complete your pending KYC verification.,False,2024-11-01 03:21:00
1272,2808,IN_APP,NAV Update,Your SIP installment has been processed successfully.,True,2025-04-08 11:42:00
1273,3108,SMS,Compliance Notification,A new transaction has been recorded.,False,2023-05-28 04:50:00
1274,4007,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2023-11-22 19:27:00
1275,2435,PUSH,KYC Update,Your SIP installment has been processed successfully.,False,2025-05-24 17:18:00
1276,8328,IN_APP,KYC Update,Today's NAV has been updated.,True,2025-06-12 04:54:00
1277,1063,SMS,Compliance Notification,A new transaction has been recorded.,False,2025-03-14 15:50:00
1278,2933,PUSH,NAV Update,Your portfolio value has been updated.,False,2024-05-25 16:29:00
1279,4397,IN_APP,NAV Update,Compliance review requires your attention.,True,2025-01-02 15:30:00
1280,3326,IN_APP,KYC Update,A new transaction has been recorded.,True,2023-08-01 07:57:00
1281,6179,SMS,Portfolio Update,Your portfolio value has been updated.,True,2023-11-10 13:56:00
1282,7283,PUSH,KYC Update,Compliance review requires your attention.,True,2023-05-18 02:18:00
1283,5512,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2024-04-21 16:39:00
1284,8152,PUSH,Portfolio Update,A new transaction has been recorded.,True,2024-02-23 11:51:00
1285,4352,EMAIL,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-07-03 14:14:00
1286,8957,EMAIL,Portfolio Update,Please complete your pending KYC verification.,True,2025-05-12 16:32:00
1287,628,SMS,Portfolio Update,Please complete your pending KYC verification.,False,2023-05-02 02:23:00
1288,4497,SMS,NAV Update,Compliance review requires your attention.,True,2023-09-14 09:47:00
1289,8899,PUSH,SIP Installment Successful,Your portfolio value has been updated.,False,2025-05-25 22:47:00
1290,6617,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2025-04-22 11:50:00
1291,2446,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2024-04-28 20:32:00
1292,9618,IN_APP,NAV Update,A new transaction has been recorded.,False,2024-04-30 07:33:00
1293,3078,IN_APP,NAV Update,A new transaction has been recorded.,True,2025-03-21 02:20:00
1294,9150,EMAIL,Portfolio Update,Please complete your pending KYC verification.,True,2024-03-25 14:54:00
1295,8189,PUSH,Portfolio Update,Please complete your pending KYC verification.,False,2023-11-09 23:00:00
1296,6609,PUSH,Portfolio Update,Compliance review requires your attention.,True,2024-03-11 21:48:00
1297,2280,SMS,Portfolio Update,Compliance review requires your attention.,False,2024-08-04 01:59:00
1298,1044,IN_APP,KYC Update,A new transaction has been recorded.,True,2024-01-26 06:25:00
1299,4992,EMAIL,KYC Update,Your SIP installment has been processed successfully.,True,2023-12-03 18:28:00
1300,8006,EMAIL,KYC Update,Please complete your pending KYC verification.,True,2023-02-02 22:38:00
1301,3819,PUSH,NAV Update,Compliance review requires your attention.,True,2024-01-31 09:13:00
1302,8496,EMAIL,KYC Update,Your portfolio value has been updated.,False,2024-04-10 01:23:00
1303,2116,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2024-02-05 05:07:00
1304,3370,PUSH,Transaction Alert,Today's NAV has been updated.,False,2024-02-03 06:08:00
