check_id,user_id,risk_score,aml_status,pep_check,sanction_check,result,remarks,checked_at
3214,3219,51,PASS,False,False,PENDING,High-risk profile,2023-05-15 03:18:00
3215,2362,36,PASS,True,False,PENDING,AML review pending,2023-07-08 10:41:00
3216,9796,25,PASS,True,False,APPROVED,KYC verified,2023-12-19 12:13:00
3217,4297,74,PASS,True,True,REJECTED,Additional documents required,2023-08-09 12:52:00
3218,4787,50,PASS,True,False,PENDING,High-risk profile,2024-10-19 13:44:00
3219,9023,88,PASS,False,True,REJECTED,No issues detected,2024-11-19 00:26:00
3220,1761,50,PASS,True,True,PENDING,High-risk profile,2023-04-24 01:06:00
3221,9858,73,PASS,True,True,REJECTED,Additional documents required,2025-03-05 22:15:00
3222,3530,35,PASS,False,False,PENDING,Additional documents required,2023-08-20 07:17:00
3223,4612,13,PASS,False,True,APPROVED,KYC verified,2024-12-03 08:34:00
3224,3548,77,PASS,False,True,REJECTED,KYC verified,2023-03-14 13:31:00
3225,9672,75,PASS,True,True,REJECTED,KYC verified,2024-02-15 00:18:00
3226,634,21,PASS,False,False,APPROVED,KYC verified,2025-05-18 09:41:00
3227,1186,96,REVIEW,True,True,REJECTED,AML review pending,2024-02-18 17:02:00
3228,3287,99,PASS,False,False,REJECTED,No issues detected,2023-05-28 03:54:00
3229,5231,27,PASS,False,True,APPROVED,High-risk profile,2023-09-25 04:03:00
3230,9695,63,PASS,False,True,PENDING,KYC verified,2024-08-02 21:06:00
3231,1416,90,PASS,True,True,REJECTED,Additional documents required,2023-11-28 15:06:00
3232,5070,75,REVIEW,True,True,REJECTED,AML review pending,2025-03-12 22:06:00
3233,2648,1,FAIL,True,False,APPROVED,KYC verified,2024-04-20 21:55:00
3234,7527,69,REVIEW,False,False,PENDING,Additional documents required,2023-05-03 04:53:00
3235,9955,99,PASS,False,False,REJECTED,No issues detected,2024-05-11 22:04:00
3236,7024,38,PASS,True,True,PENDING,No issues detected,2024-01-13 15:24:00
3237,8181,82,PASS,True,False,REJECTED,KYC verified,2025-03-18 02:02:00
3238,4088,22,PASS,True,False,APPROVED,AML review pending,2025-03-12 18:18:00
3239,3891,91,PASS,False,True,REJECTED,AML review pending,2025-06-17 01:04:00
3240,7100,85,FAIL,True,False,REJECTED,KYC verified,2023-02-22 13:38:00
3241,5524,45,PASS,False,True,PENDING,High-risk profile,2024-02-21 17:16:00
3242,34,10,PASS,False,False,APPROVED,High-risk profile,2025-01-27 09:57:00
3243,7644,91,PASS,False,False,REJECTED,High-risk profile,2025-01-07 02:59:00
3244,9343,65,FAIL,True,True,PENDING,KYC verified,2024-02-04 19:18:00
3245,5583,81,PASS,False,False,REJECTED,Additional documents required,2024-01-14 03:37:00
3246,4854,65,REVIEW,True,False,PENDING,KYC verified,2024-01-10 11:49:00
3247,2184,52,PASS,False,False,PENDING,AML review pending,2024-04-11 04:24:00
3248,7806,2,PASS,True,True,APPROVED,AML review pending,2023-01-27 08:24:00
3249,1823,36,REVIEW,True,False,PENDING,No issues detected,2025-05-29 20:58:00
3250,4271,24,PASS,False,True,APPROVED,KYC verified,2024-10-25 13:55:00
3251,6704,53,PASS,True,False,PENDING,KYC verified,2023-01-04 20:52:00
3252,127,19,PASS,True,True,APPROVED,No issues detected,2024-05-12 04:34:00
3253,2644,45,PASS,True,True,PENDING,Additional documents required,2025-01-07 03:07:00
3254,216,37,PASS,False,False,PENDING,Additional documents required,2023-06-29 17:09:00
3255,9684,78,PASS,True,True,REJECTED,AML review pending,2024-06-22 06:22:00
3256,9081,97,PASS,True,True,REJECTED,AML review pending,2023-04-05 01:46:00
3257,4035,15,PASS,True,False,APPROVED,Additional documents required,2025-03-11 03:45:00
3258,2699,19,PASS,True,True,APPROVED,High-risk profile,2023-11-23 14:59:00
3259,5889,90,FAIL,True,False,REJECTED,No issues detected,2023-10-24 03:40:00
3260,282,70,REVIEW,True,False,REJECTED,KYC verified,2023-09-04 00:08:00
3261,5398,92,PASS,True,False,REJECTED,Additional documents required,2024-09-28 09:58:00
3262,4304,13,PASS,False,False,APPROVED,AML review pending,2025-03-16 16:48:00
3263,597,71,PASS,True,True,REJECTED,High-risk profile,2025-01-20 20:08:00
3264,409,72,PASS,True,False,REJECTED,No issues detected,2023-08-16 11:31:00
3265,1595,19,PASS,False,False,APPROVED,Additional documents required,2024-08-22 03:42:00
3266,9433,77,PASS,False,False,REJECTED,AML review pending,2025-04-21 23:25:00
3267,5015,74,PASS,True,False,REJECTED,Additional documents required,2024-05-19 11:37:00
3268,9876,54,FAIL,True,False,PENDING,AML review pending,2024-08-12 23:00:00
3269,7032,70,PASS,True,True,REJECTED,High-risk profile,2023-06-06 16:38:00
3270,3827,31,PASS,False,False,PENDING,High-risk profile,2023-12-06 13:29:00
3271,2358,41,PASS,True,True,PENDING,High-risk profile,2023-02-14 02:25:00
3272,9630,39,REVIEW,True,True,PENDING,AML review pending,2024-11-10 17:04:00
3273,4594,66,PASS,False,True,PENDING,No issues detected,2023-08-14 20:01:00
3274,4937,35,PASS,False,True,PENDING,AML review pending,2025-05-19 12:18:00
3275,3018,37,PASS,True,False,PENDING,Additional documents required,2025-04-01 00:34:00
3276,523,1,PASS,False,True,APPROVED,AML review pending,2023-08-06 09:32:00
3277,4041,44,REVIEW,False,True,PENDING,AML review pending,2023-04-24 23:21:00
3278,4617,59,REVIEW,True,False,PENDING,Additional documents required,2024-07-01 10:20:00
3279,245,49,PASS,True,False,PENDING,High-risk profile,2025-05-04 15:36:00
3280,3632,28,PASS,False,False,APPROVED,AML review pending,2023-03-04 07:48:00
3281,5279,11,PASS,True,False,APPROVED,Additional documents required,2023-07-05 07:54:00
3282,9914,18,PASS,True,True,APPROVED,High-risk profile,2023-02-17 08:01:00
3283,2572,38,PASS,True,True,PENDING,AML review pending,2023-06-11 03:31:00
3284,2898,70,REVIEW,False,True,REJECTED,No issues detected,2023-03-31 13:29:00
3285,3440,78,PASS,True,False,REJECTED,Additional documents required,2023-06-30 12:24:00
3286,3530,5,PASS,True,True,APPROVED,No issues detected,2023-05-10 11:48:00
3287,5871,100,PASS,True,True,REJECTED,High-risk profile,2023-02-16 09:34:00
3288,1741,7,PASS,True,True,APPROVED,AML review pending,2023-04-08 21:37:00
3289,7983,78,PASS,True,True,REJECTED,KYC verified,2024-09-25 07:31:00
3290,9532,91,PASS,False,True,REJECTED,High-risk profile,2024-10-23 00:11:00
3291,6170,44,PASS,False,False,PENDING,KYC verified,2023-05-30 05:53:00
3292,9826,46,PASS,False,True,PENDING,Additional documents required,2024-06-10 23:23:00
3293,5639,100,PASS,True,True,REJECTED,Additional documents required,2023-01-01 09:50:00
3294,7680,81,PASS,True,False,REJECTED,AML review pending,2023-03-26 12:41:00
3295,4718,94,REVIEW,False,True,REJECTED,KYC verified,2024-01-21 09:28:00
3296,3209,46,PASS,True,True,PENDING,High-risk profile,2024-09-21 09:48:00
3297,7013,92,PASS,False,True,REJECTED,High-risk profile,2024-05-25 13:26:00
3298,435,17,PASS,True,True,APPROVED,AML review pending,2024-10-25 13:04:00
3299,1216,53,PASS,True,True,PENDING,Additional documents required,2024-05-03 17:03:00
3300,6403,15,PASS,False,True,APPROVED,High-risk profile,2023-09-09 02:43:00
3301,3351,55,PASS,True,True,PENDING,Additional documents required,2024-10-06 15:40:00
3302,5829,70,PASS,True,True,REJECTED,High-risk profile,2024-12-01 15:07:00
3303,4661,93,PASS,False,False,REJECTED,Additional documents required,2025-04-18 20:33:00
3304,2495,37,PASS,True,True,PENDING,KYC verified,2024-05-24 02:05:00
3305,5516,59,PASS,True,True,PENDING,Additional documents required,2023-01-30 23:15:00
3306,2347,27,PASS,False,False,APPROVED,High-risk profile,2024-12-20 22:04:00
3307,8772,62,PASS,True,False,PENDING,No issues detected,2024-09-19 06:08:00
3308,5612,53,PASS,False,True,PENDING,No issues detected,2023-07-26 21:31:00
3309,4503,13,PASS,True,False,APPROVED,AML review pending,2023-05-23 01:06:00
3310,4798,51,PASS,False,True,PENDING,AML review pending,2023-06-17 22:27:00
3311,4582,24,PASS,False,True,APPROVED,Additional documents required,2023-03-07 04:31:00
3312,5145,51,REVIEW,False,False,PENDING,High-risk profile,2024-05-15 11:43:00
3313,4809,66,PASS,True,True,PENDING,AML review pending,2023-09-24 16:28:00
3314,6023,91,REVIEW,True,False,REJECTED,High-risk profile,2025-04-13 18:18:00
3315,6772,1,PASS,False,False,APPROVED,High-risk profile,2024-10-02 04:20:00
3316,2343,15,REVIEW,True,False,APPROVED,Additional documents required,2024-06-30 10:54:00
3317,8065,54,PASS,True,False,PENDING,KYC verified,2025-02-07 14:56:00
3318,3531,100,PASS,False,True,REJECTED,KYC verified,2024-09-20 14:37:00
3319,7162,39,REVIEW,False,True,PENDING,Additional documents required,2023-05-15 18:07:00
3320,7561,64,PASS,True,False,PENDING,AML review pending,2023-05-31 06:18:00
3321,2244,60,PASS,False,True,PENDING,High-risk profile,2024-05-19 23:36:00
3322,8679,84,PASS,False,False,REJECTED,No issues detected,2023-01-25 06:14:00
3323,3164,32,PASS,True,True,PENDING,No issues detected,2024-11-27 04:49:00
3324,1050,41,PASS,False,False,PENDING,High-risk profile,2024-12-16 22:17:00
3325,6479,2,PASS,True,True,APPROVED,No issues detected,2025-02-23 23:28:00
3326,1104,15,FAIL,True,True,APPROVED,KYC verified,2024-03-12 06:00:00
3327,8248,38,REVIEW,True,False,PENDING,AML review pending,2025-01-07 21:33:00
3328,3482,27,PASS,False,False,APPROVED,KYC verified,2025-03-02 17:13:00
3329,8852,89,PASS,False,True,REJECTED,Additional documents required,2025-03-19 16:10:00
3330,4149,43,PASS,False,False,PENDING,No issues detected,2024-01-26 00:54:00
3331,6870,48,PASS,True,True,PENDING,Additional documents required,2023-05-17 00:35:00
3332,1534,48,REVIEW,True,False,PENDING,KYC verified,2023-05-30 08:39:00
3333,1269,1,PASS,False,False,APPROVED,High-risk profile,2025-04-24 20:56:00
3334,984,68,PASS,True,True,PENDING,No issues detected,2023-04-23 15:22:00
3335,586,82,PASS,True,True,REJECTED,AML review pending,2025-01-21 16:36:00
3336,5711,9,PASS,False,True,APPROVED,Additional documents required,2023-03-04 08:15:00
3337,1689,67,PASS,True,False,PENDING,AML review pending,2025-05-03 10:12:00
3338,819,65,PASS,True,True,PENDING,High-risk profile,2024-04-14 10:22:00
3339,7330,37,PASS,False,False,PENDING,KYC verified,2024-06-12 10:24:00
3340,7580,20,PASS,True,False,APPROVED,No issues detected,2023-04-04 19:02:00
3341,3346,83,PASS,True,False,REJECTED,KYC verified,2024-06-23 22:35:00
3342,6952,50,FAIL,False,True,PENDING,KYC verified,2023-04-20 11:33:00
3343,7186,50,PASS,True,True,PENDING,Additional documents required,2024-08-05 18:30:00
3344,5257,6,REVIEW,False,True,APPROVED,AML review pending,2024-02-28 02:30:00
3345,8833,83,PASS,False,False,REJECTED,AML review pending,2023-07-14 08:22:00
3346,6056,70,PASS,True,True,REJECTED,No issues detected,2024-03-26 22:09:00
3347,8343,98,PASS,True,False,REJECTED,High-risk profile,2024-11-02 18:49:00
3348,7897,60,PASS,True,True,PENDING,AML review pending,2024-11-06 04:06:00
3349,7009,55,PASS,True,True,PENDING,Additional documents required,2024-07-06 08:59:00
3350,5587,66,PASS,False,True,PENDING,High-risk profile,2023-01-07 04:50:00
3351,9178,76,REVIEW,True,False,REJECTED,AML review pending,2025-02-11 12:27:00
3352,1004,95,PASS,True,False,REJECTED,AML review pending,2023-03-13 20:23:00
3353,8919,1,PASS,True,True,APPROVED,No issues detected,2024-03-12 03:15:00
3354,131,93,PASS,True,True,REJECTED,High-risk profile,2024-07-31 15:08:00
3355,1900,59,PASS,False,True,PENDING,AML review pending,2025-03-23 15:30:00
3356,8257,62,REVIEW,True,True,PENDING,No issues detected,2023-05-12 22:46:00
3357,2400,11,PASS,True,False,APPROVED,Additional documents required,2023-03-04 00:28:00
3358,8010,38,PASS,True,False,PENDING,High-risk profile,2023-07-18 09:43:00
3359,7695,58,PASS,False,True,PENDING,No issues detected,2025-05-19 22:42:00
3360,6164,14,PASS,False,False,APPROVED,High-risk profile,2024-08-19 20:30:00
3361,667,38,PASS,False,True,PENDING,Additional documents required,2024-02-17 14:26:00
3362,6008,3,PASS,False,True,APPROVED,High-risk profile,2023-10-22 08:01:00
3363,7519,26,PASS,True,True,APPROVED,KYC verified,2024-11-29 22:23:00
3364,3996,34,FAIL,True,False,PENDING,KYC verified,2024-08-16 02:48:00
3365,3986,62,PASS,True,False,PENDING,High-risk profile,2024-01-06 22:18:00
3366,1354,15,REVIEW,False,True,APPROVED,KYC verified,2025-03-18 20:37:00
3367,2481,91,PASS,True,True,REJECTED,Additional documents required,2023-02-14 02:25:00
3368,3424,74,PASS,False,False,REJECTED,No issues detected,2024-02-15 11:35:00
3369,3616,27,PASS,True,False,APPROVED,High-risk profile,2024-04-11 17:58:00
3370,4648,14,PASS,False,True,APPROVED,AML review pending,2023-04-02 19:11:00
3371,8280,91,REVIEW,False,False,REJECTED,Additional documents required,2024-01-29 07:57:00
3372,1502,27,REVIEW,False,True,APPROVED,High-risk profile,2025-04-11 04:01:00
3373,8495,100,PASS,False,False,REJECTED,AML review pending,2024-03-09 11:09:00
3374,8161,22,PASS,False,True,APPROVED,KYC verified,2025-05-28 18:57:00
3375,2315,95,PASS,False,True,REJECTED,KYC verified,2025-04-10 01:44:00
3376,287,49,PASS,True,False,PENDING,AML review pending,2023-11-08 21:47:00
3377,6565,15,FAIL,True,True,APPROVED,Additional documents required,2023-08-02 04:31:00
3378,3557,54,PASS,True,True,PENDING,KYC verified,2023-08-29 10:57:00
3379,9656,5,PASS,True,True,APPROVED,No issues detected,2023-03-01 01:46:00
3380,59,94,REVIEW,False,True,REJECTED,Additional documents required,2024-03-30 16:07:00
3381,4566,43,PASS,True,True,PENDING,No issues detected,2024-06-23 20:14:00
3382,3615,34,PASS,False,False,PENDING,KYC verified,2025-01-27 07:03:00
3383,8746,22,REVIEW,True,True,APPROVED,Additional documents required,2023-09-06 13:25:00
3384,8519,55,PASS,False,False,PENDING,AML review pending,2023-05-21 21:40:00
3385,5694,1,REVIEW,True,True,APPROVED,KYC verified,2025-02-26 14:54:00
3386,3475,71,PASS,True,True,REJECTED,No issues detected,2023-02-07 11:43:00
3387,9907,26,PASS,False,True,APPROVED,KYC verified,2024-03-19 15:59:00
3388,5054,96,PASS,False,True,REJECTED,High-risk profile,2024-07-25 18:07:00
3389,472,46,PASS,True,False,PENDING,High-risk profile,2024-02-22 23:55:00
3390,8341,13,PASS,False,True,APPROVED,No issues detected,2024-03-13 15:44:00
3391,7086,31,PASS,False,True,PENDING,KYC verified,2024-07-09 06:26:00
3392,2646,100,PASS,False,True,REJECTED,No issues detected,2025-01-16 20:25:00
3393,7127,56,PASS,True,True,PENDING,High-risk profile,2023-06-12 05:27:00
3394,5323,51,PASS,True,False,PENDING,AML review pending,2024-10-21 12:05:00
3395,9267,41,PASS,True,False,PENDING,AML review pending,2024-08-17 18:15:00
3396,2496,60,PASS,False,False,PENDING,AML review pending,2024-09-29 15:30:00
3397,9127,25,PASS,True,False,APPROVED,KYC verified,2023-01-26 17:53:00
3398,2045,38,PASS,True,False,PENDING,AML review pending,2023-03-16 22:59:00
3399,9367,25,PASS,True,False,APPROVED,High-risk profile,2024-05-09 17:37:00
3400,7232,69,PASS,True,False,PENDING,No issues detected,2023-12-26 02:34:00
3401,5916,84,PASS,True,True,REJECTED,AML review pending,2024-03-14 01:03:00
3402,2965,82,PASS,False,False,REJECTED,AML review pending,2023-10-04 19:45:00
3403,3817,81,PASS,True,True,REJECTED,KYC verified,2024-10-16 14:03:00
3404,5569,20,PASS,True,False,APPROVED,KYC verified,2023-05-07 03:46:00
3405,377,74,PASS,False,True,REJECTED,Additional documents required,2024-05-20 08:10:00
3406,6686,25,PASS,True,True,APPROVED,High-risk profile,2023-06-15 07:54:00
3407,3205,64,PASS,True,False,PENDING,Additional documents required,2023-06-22 01:00:00
3408,2276,55,PASS,False,False,PENDING,Additional documents required,2024-01-30 20:45:00
3409,408,37,PASS,False,False,PENDING,KYC verified,2024-04-25 23:40:00
3410,4999,36,PASS,False,False,PENDING,High-risk profile,2025-04-06 20:48:00
3411,8893,49,REVIEW,True,False,PENDING,AML review pending,2023-09-19 01:46:00
3412,5412,33,PASS,False,False,PENDING,High-risk profile,2023-09-17 11:14:00
3413,5799,54,REVIEW,True,False,PENDING,No issues detected,2024-07-16 17:42:00
3414,3747,95,PASS,False,False,REJECTED,Additional documents required,2023-07-23 09:35:00
3415,3537,64,PASS,False,False,PENDING,No issues detected,2025-05-25 13:53:00
3416,7549,4,PASS,False,True,APPROVED,No issues detected,2023-11-17 07:09:00
3417,6694,21,PASS,True,False,APPROVED,AML review pending,2024-09-15 09:15:00
3418,5525,77,REVIEW,True,False,REJECTED,KYC verified,2023-09-07 23:27:00
3419,5229,40,PASS,False,True,PENDING,No issues detected,2025-02-20 23:50:00
3420,7594,52,PASS,True,True,PENDING,High-risk profile,2023-06-29 17:17:00
3421,9888,98,PASS,True,False,REJECTED,High-risk profile,2023-07-21 08:11:00
3422,9672,19,PASS,False,True,APPROVED,Additional documents required,2023-08-21 23:31:00
3423,2257,54,PASS,False,True,PENDING,AML review pending,2024-07-29 00:04:00
3424,80,89,PASS,False,True,REJECTED,Additional documents required,2023-02-09 21:08:00
3425,5627,27,PASS,True,True,APPROVED,High-risk profile,2024-07-29 03:19:00
3426,3810,88,REVIEW,False,False,REJECTED,Additional documents required,2024-09-02 08:49:00
3427,1830,13,PASS,False,True,APPROVED,AML review pending,2023-03-22 23:46:00
3428,3026,46,REVIEW,False,True,PENDING,No issues detected,2025-06-08 05:25:00
3429,5636,24,PASS,True,False,APPROVED,High-risk profile,2024-03-20 21:24:00
3430,5736,71,PASS,False,True,REJECTED,AML review pending,2023-08-17 16:12:00
3431,1325,78,PASS,False,True,REJECTED,KYC verified,2024-10-09 13:02:00
3432,5637,39,REVIEW,False,True,PENDING,High-risk profile,2024-05-03 21:57:00
3433,6847,98,PASS,True,True,REJECTED,High-risk profile,2024-12-16 01:59:00
3434,4099,57,PASS,True,True,PENDING,AML review pending,2024-04-11 06:15:00
3435,2733,55,PASS,False,True,PENDING,Additional documents required,2025-04-30 15:23:00
3436,4220,66,PASS,False,False,PENDING,Additional documents required,2025-02-10 13:01:00
3437,6946,8,PASS,True,False,APPROVED,Additional documents required,2023-01-15 18:39:00
3438,9793,80,PASS,True,False,REJECTED,High-risk profile,2023-01-21 07:59:00
3439,5406,5,PASS,True,True,APPROVED,High-risk profile,2023-03-02 09:21:00
3440,2839,13,FAIL,True,False,APPROVED,Additional documents required,2024-03-27 07:43:00
3441,8694,72,FAIL,False,False,REJECTED,KYC verified,2025-04-27 16:58:00
3442,937,20,PASS,True,False,APPROVED,AML review pending,2024-11-04 09:41:00
3443,2372,87,PASS,True,True,REJECTED,Additional documents required,2024-01-11 01:54:00
3444,6080,47,PASS,False,True,PENDING,No issues detected,2023-09-19 04:30:00
3445,5427,92,PASS,True,False,REJECTED,AML review pending,2024-09-16 02:07:00
3446,3328,91,PASS,True,False,REJECTED,No issues detected,2023-07-18 02:33:00
3447,625,11,PASS,True,False,APPROVED,High-risk profile,2024-01-17 07:58:00
3448,5255,14,PASS,True,True,APPROVED,High-risk profile,2023-05-02 21:41:00
3449,1053,44,REVIEW,True,True,PENDING,No issues detected,2024-09-11 04:24:00
3450,1367,88,PASS,False,True,REJECTED,No issues detected,2023-04-25 13:09:00
3451,9011,76,PASS,True,False,REJECTED,High-risk profile,2023-06-09 05:06:00
3452,7931,56,PASS,True,False,PENDING,Additional documents required,2023-08-12 21:29:00
3453,7985,58,PASS,False,False,PENDING,No issues detected,2024-08-01 16:43:00
3454,1327,94,PASS,True,True,REJECTED,AML review pending,2025-01-28 19:53:00
3455,2910,2,PASS,False,True,APPROVED,No issues detected,2023-10-08 10:03:00
