transaction_id,investment_id,user_id,fund_id,transaction_type,amount,units,nav,stamp_duty,exit_load,settlement_date,status,created_at
2124,2124,8765,175,REDEMPTION,1000,4.3941,227.58,0.05,10.0,2022-07-08,SETTLED,2022-07-08 10:36:00
2125,2125,4366,198,SWP,3000,60.0841,49.93,0.15,30.0,2024-03-29,PENDING,2024-03-29 17:45:00
2126,2126,357,184,REDEMPTION,25000,94.2081,265.37,1.25,250.0,2023-07-24,FAILED,2023-07-24 13:08:00
2127,2127,7145,83,SIP,5000,213.1287,23.46,0.25,0.0,2023-03-21,FAILED,2023-03-21 10:34:00
2128,2128,9074,24,PURCHASE,3000,40.7166,73.68,0.15,0.0,2022-12-01,SUCCESS,2022-12-01 14:22:00
2129,2129,3890,18,SIP,1000,12.4486,80.33,0.05,0.0,2023-08-06,FAILED,2023-08-06 13:58:00
2130,2130,1017,244,PURCHASE,1500,9.3973,159.62,0.07,0.0,2024-02-29,SETTLED,2024-02-29 17:57:00
2131,2131,5427,22,PURCHASE,5000,30.1969,165.58,0.25,0.0,2024-10-27,FAILED,2024-10-27 10:32:00
2132,2132,1241,27,SIP,500,3.1768,157.39,0.03,0.0,2023-10-09,PENDING,2023-10-09 12:25:00
2133,2133,5340,162,SIP,50000,239.3146,208.93,2.5,0.0,2025-05-15,SETTLED,2025-05-15 15:39:00
2134,2134,6213,133,SIP,3000,26.0688,115.08,0.15,0.0,2022-05-03,SETTLED,2022-05-03 11:48:00
2135,2135,2543,133,PURCHASE,25000,246.1841,101.55,1.25,0.0,2023-10-19,SETTLED,2023-10-19 17:53:00
2136,2136,6069,90,SIP,50000,1524.3902,32.8,2.5,0.0,2023-06-12,PENDING,2023-06-12 17:23:00
2137,2137,4295,91,SIP,2000,6.7501,296.29,0.1,0.0,2025-12-22,PENDING,2025-12-22 13:02:00
2138,2138,5403,109,PURCHASE,5000,41.9674,119.14,0.25,0.0,2022-05-03,SUCCESS,2022-05-03 12:14:00
2139,2139,8490,130,SIP,25000,104.2449,239.82,1.25,0.0,2025-06-18,SUCCESS,2025-06-18 09:10:00
2140,2140,8037,156,SWP,3000,49.4234,60.7,0.15,30.0,2024-09-19,PENDING,2024-09-19 12:16:00
2141,2141,706,14,REDEMPTION,5000,35.8064,139.64,0.25,50.0,2024-12-03,SUCCESS,2024-12-03 10:18:00
2142,2142,3086,149,SIP,1000,8.6214,115.99,0.05,0.0,2024-04-30,SUCCESS,2024-04-30 11:07:00
2143,2143,4321,152,PURCHASE,1000,6.0599,165.02,0.05,0.0,2023-07-04,SETTLED,2023-07-04 14:11:00
2144,2144,1074,55,SIP,1500,25.871,57.98,0.07,0.0,2022-12-02,SUCCESS,2022-12-02 09:52:00
2145,2145,3016,198,SIP,10000,82.4402,121.3,0.5,0.0,2025-05-01,SETTLED,2025-05-01 11:09:00
2146,2146,6534,22,SIP,2000,32.9272,60.74,0.1,0.0,2023-04-02,FAILED,2023-04-02 13:52:00
2147,2147,1230,163,SIP,500,8.364,59.78,0.03,0.0,2022-05-22,SETTLED,2022-05-22 18:37:00
2148,2148,6735,186,PURCHASE,2000,8.5164,234.84,0.1,0.0,2025-06-16,SETTLED,2025-06-16 17:53:00
2149,2149,8923,165,PURCHASE,5000,73.4754,68.05,0.25,0.0,2022-10-30,SETTLED,2022-10-30 09:08:00
2150,2150,382,109,PURCHASE,50000,385.1487,129.82,2.5,0.0,2022-10-09,PENDING,2022-10-09 09:41:00
2151,2151,7514,111,SWP,5000,322.7889,15.49,0.25,50.0,2022-08-06,SETTLED,2022-08-06 11:52:00
2152,2152,7612,111,SIP,5000,17.384,287.62,0.25,0.0,2025-10-05,PENDING,2025-10-05 12:01:00
2153,2153,5338,139,SIP,1000,7.1844,139.19,0.05,0.0,2022-07-26,PENDING,2022-07-26 12:06:00
2154,2154,4548,91,REDEMPTION,1500,5.679,264.13,0.07,15.0,2024-09-08,SETTLED,2024-09-08 09:17:00
2155,2155,1844,34,SIP,1000,3.4596,289.05,0.05,0.0,2025-11-10,SETTLED,2025-11-10 14:55:00
2156,2156,8439,124,REDEMPTION,50000,182.535,273.92,2.5,500.0,2023-03-29,FAILED,2023-03-29 09:15:00
2157,2157,5575,88,SIP,50000,596.9436,83.76,2.5,0.0,2024-08-02,SETTLED,2024-08-02 14:23:00
2158,2158,7294,68,SIP,3000,36.2889,82.67,0.15,0.0,2022-12-04,PENDING,2022-12-04 09:26:00
2159,2159,466,114,STP,1500,14.6356,102.49,0.07,15.0,2025-07-17,PENDING,2025-07-17 14:05:00
2160,2160,3111,78,SIP,25000,394.633,63.35,1.25,0.0,2024-12-05,SETTLED,2024-12-05 16:56:00
2161,2161,4502,32,REDEMPTION,2000,36.4431,54.88,0.1,20.0,2024-05-24,FAILED,2024-05-24 10:33:00
2162,2162,1748,229,STP,3000,119.0004,25.21,0.15,30.0,2024-04-23,PENDING,2024-04-23 16:57:00
2163,2163,4772,10,SIP,3000,31.7528,94.48,0.15,0.0,2025-05-29,FAILED,2025-05-29 10:28:00
2164,2164,4863,21,REDEMPTION,5000,160.0,31.25,0.25,50.0,2023-02-19,PENDING,2023-02-19 10:52:00
2165,2165,9939,139,SIP,10000,36.5778,273.39,0.5,0.0,2024-09-13,FAILED,2024-09-13 11:55:00
2166,2166,2635,115,SIP,3000,27.9538,107.32,0.15,0.0,2024-11-19,SUCCESS,2024-11-19 11:21:00
2167,2167,3204,20,SIP,3000,43.8148,68.47,0.15,0.0,2024-02-08,PENDING,2024-02-08 12:50:00
2168,2168,8578,123,SIP,25000,104.8966,238.33,1.25,0.0,2022-08-22,PENDING,2022-08-22 13:24:00
2169,2169,4633,44,SIP,50000,487.3294,102.6,2.5,0.0,2022-06-30,PENDING,2022-06-30 14:36:00
2170,2170,434,140,SIP,50000,3311.2583,15.1,2.5,0.0,2024-08-14,SETTLED,2024-08-14 13:33:00
2171,2171,5832,125,SIP,50000,2016.129,24.8,2.5,0.0,2023-06-13,FAILED,2023-06-13 15:54:00
2172,2172,8420,54,PURCHASE,25000,1027.9605,24.32,1.25,0.0,2023-03-15,SETTLED,2023-03-15 11:58:00
2173,2173,746,137,PURCHASE,25000,1022.4949,24.45,1.25,0.0,2025-12-13,FAILED,2025-12-13 18:58:00
2174,2174,8377,227,SIP,2000,32.5362,61.47,0.1,0.0,2024-01-21,FAILED,2024-01-21 14:19:00
2175,2175,3094,196,SIP,1500,87.108,17.22,0.07,0.0,2025-11-11,SETTLED,2025-11-11 14:42:00
2176,2176,1982,10,SIP,50000,259.4841,192.69,2.5,0.0,2025-11-16,PENDING,2025-11-16 12:48:00
2177,2177,5393,222,SWP,50000,918.4423,54.44,2.5,500.0,2025-11-15,SUCCESS,2025-11-15 09:45:00
2178,2178,7946,125,SIP,3000,67.3552,44.54,0.15,0.0,2025-10-07,SETTLED,2025-10-07 16:28:00
2179,2179,3596,103,SIP,5000,51.0308,97.98,0.25,0.0,2024-10-24,SETTLED,2024-10-24 12:50:00
2180,2180,1822,58,PURCHASE,1000,6.9046,144.83,0.05,0.0,2024-03-03,SETTLED,2024-03-03 09:39:00
2181,2181,5550,180,SIP,25000,626.5664,39.9,1.25,0.0,2023-09-16,SUCCESS,2023-09-16 10:28:00
2182,2182,6462,249,SIP,3000,18.6174,161.14,0.15,0.0,2025-07-24,FAILED,2025-07-24 18:17:00
2183,2183,1008,133,REDEMPTION,25000,404.9895,61.73,1.25,250.0,2023-09-06,PENDING,2023-09-06 17:32:00
2184,2184,9168,181,SIP,5000,21.4943,232.62,0.25,0.0,2024-11-10,PENDING,2024-11-10 10:00:00
2185,2185,9616,223,SIP,3000,17.9964,166.7,0.15,0.0,2025-03-14,FAILED,2025-03-14 10:25:00
2186,2186,4453,11,STP,5000,22.1897,225.33,0.25,50.0,2024-06-04,SETTLED,2024-06-04 18:41:00
2187,2187,2193,156,SIP,1000,10.9637,91.21,0.05,0.0,2023-07-14,SETTLED,2023-07-14 12:02:00
2188,2188,7400,107,PURCHASE,10000,66.2252,151.0,0.5,0.0,2024-07-23,PENDING,2024-07-23 09:47:00
2189,2189,5903,120,SIP,500,1.8041,277.15,0.03,0.0,2024-09-08,FAILED,2024-09-08 09:46:00
2190,2190,2944,217,SIP,1500,8.3635,179.35,0.07,0.0,2022-04-12,PENDING,2022-04-12 17:50:00
2191,2191,4829,140,REDEMPTION,50000,815.9269,61.28,2.5,500.0,2025-10-30,FAILED,2025-10-30 14:27:00
2192,2192,6934,1,SIP,10000,41.978,238.22,0.5,0.0,2025-02-16,PENDING,2025-02-16 15:07:00
2193,2193,4018,71,REDEMPTION,5000,23.5361,212.44,0.25,50.0,2024-12-29,SUCCESS,2024-12-29 10:03:00
2194,2194,2070,19,SIP,1500,5.0841,295.04,0.07,0.0,2023-01-18,FAILED,2023-01-18 10:27:00
2195,2195,6397,218,SIP,2000,30.4878,65.6,0.1,0.0,2023-10-23,SUCCESS,2023-10-23 09:26:00
2196,2196,8980,195,SIP,1500,12.7779,117.39,0.07,0.0,2022-08-29,SETTLED,2022-08-29 10:55:00
2197,2197,2120,232,SIP,10000,154.1307,64.88,0.5,0.0,2022-11-22,FAILED,2022-11-22 12:34:00
2198,2198,143,11,SIP,50000,381.0685,131.21,2.5,0.0,2023-02-03,SUCCESS,2023-02-03 13:02:00
2199,2199,5884,175,PURCHASE,1000,5.472,182.75,0.05,0.0,2024-07-13,SETTLED,2024-07-13 12:32:00
2200,2200,5419,243,SIP,50000,257.7984,193.95,2.5,0.0,2025-01-23,SETTLED,2025-01-23 16:44:00
2201,2201,502,51,SIP,3000,10.2023,294.05,0.15,0.0,2024-05-03,SETTLED,2024-05-03 14:12:00
2202,2202,7150,57,SIP,25000,450.2071,55.53,1.25,0.0,2022-07-27,PENDING,2022-07-27 11:20:00
2203,2203,5601,224,SIP,25000,83.3361,299.99,1.25,0.0,2025-10-29,SUCCESS,2025-10-29 13:06:00
2204,2204,5140,97,SIP,2000,26.7415,74.79,0.1,0.0,2023-11-02,PENDING,2023-11-02 14:04:00
2205,2205,5845,191,SIP,1500,9.9721,150.42,0.07,0.0,2022-10-25,FAILED,2022-10-25 17:27:00
2206,2206,5820,70,PURCHASE,500,3.5873,139.38,0.03,0.0,2023-04-14,SUCCESS,2023-04-14 17:10:00
2207,2207,9742,161,SIP,2000,16.8025,119.03,0.1,0.0,2024-01-09,SUCCESS,2024-01-09 11:27:00
2208,2208,4227,7,PURCHASE,25000,288.9171,86.53,1.25,0.0,2024-08-19,FAILED,2024-08-19 18:10:00
2209,2209,961,40,STP,10000,48.4332,206.47,0.5,100.0,2024-10-15,PENDING,2024-10-15 15:14:00
2210,2210,6763,138,PURCHASE,5000,20.6962,241.59,0.25,0.0,2024-01-30,SETTLED,2024-01-30 17:58:00
2211,2211,4534,149,SIP,10000,288.1844,34.7,0.5,0.0,2025-05-21,FAILED,2025-05-21 14:53:00
2212,2212,7842,52,SIP,3000,18.2304,164.56,0.15,0.0,2025-12-20,SETTLED,2025-12-20 14:56:00
2213,2213,5080,65,SIP,3000,78.125,38.4,0.15,0.0,2024-05-09,SETTLED,2024-05-09 16:22:00
2214,2214,1961,88,STP,50000,378.8453,131.98,2.5,500.0,2025-08-08,PENDING,2025-08-08 09:30:00
2215,2215,4027,59,PURCHASE,500,28.7853,17.37,0.03,0.0,2022-04-18,FAILED,2022-04-18 16:34:00
2216,2216,8944,75,PURCHASE,1500,5.3986,277.85,0.07,0.0,2022-02-24,SUCCESS,2022-02-24 14:57:00
2217,2217,4482,177,SIP,3000,16.4492,182.38,0.15,0.0,2024-03-08,SUCCESS,2024-03-08 15:32:00
2218,2218,1876,68,REDEMPTION,25000,173.1062,144.42,1.25,250.0,2022-11-30,PENDING,2022-11-30 14:29:00
2219,2219,7630,208,STP,2000,55.142,36.27,0.1,20.0,2024-12-12,SETTLED,2024-12-12 12:11:00
2220,2220,2144,227,SIP,5000,38.133,131.12,0.25,0.0,2025-04-25,FAILED,2025-04-25 18:46:00
2221,2221,8198,221,SIP,50000,1080.6138,46.27,2.5,0.0,2023-11-12,SUCCESS,2023-11-12 10:22:00
2222,2222,9024,190,SIP,25000,129.6277,192.86,1.25,0.0,2024-08-08,PENDING,2024-08-08 09:52:00
2223,2223,1594,68,SIP,1500,62.2665,24.09,0.07,0.0,2024-12-25,FAILED,2024-12-25 12:14:00
2224,2224,4452,97,PURCHASE,1000,3.4518,289.7,0.05,0.0,2025-06-02,PENDING,2025-06-02 17:13:00
2225,2225,3183,184,SIP,50000,355.4165,140.68,2.5,0.0,2023-09-29,SUCCESS,2023-09-29 15:35:00
2226,2226,7444,216,PURCHASE,50000,169.3021,295.33,2.5,0.0,2022-10-29,SETTLED,2022-10-29 09:00:00
2227,2227,2339,232,SIP,10000,39.2758,254.61,0.5,0.0,2022-02-03,SETTLED,2022-02-03 12:12:00
2228,2228,345,27,SWP,10000,38.8636,257.31,0.5,100.0,2023-05-16,SETTLED,2023-05-16 15:01:00
2229,2229,5692,103,SIP,10000,544.6623,18.36,0.5,0.0,2024-09-01,SETTLED,2024-09-01 16:43:00
2230,2230,8073,45,SIP,2000,17.138,116.7,0.1,0.0,2024-07-01,PENDING,2024-07-01 12:46:00
2231,2231,811,33,PURCHASE,2000,11.9854,166.87,0.1,0.0,2025-02-08,SUCCESS,2025-02-08 13:02:00
2232,2232,450,151,SIP,1500,14.1203,106.23,0.07,0.0,2025-08-14,SUCCESS,2025-08-14 14:11:00
2233,2233,7834,53,STP,25000,165.2893,151.25,1.25,250.0,2024-01-17,PENDING,2024-01-17 14:48:00
2234,2234,2193,198,SIP,1000,3.5007,285.66,0.05,0.0,2024-05-22,SUCCESS,2024-05-22 17:12:00
2235,2235,258,75,SIP,500,1.7997,277.82,0.03,0.0,2023-10-20,SUCCESS,2023-10-20 10:31:00
2236,2236,1855,13,SIP,3000,47.954,62.56,0.15,0.0,2022-04-13,SUCCESS,2022-04-13 14:37:00
2237,2237,1436,4,SIP,500,2.3335,214.27,0.03,0.0,2023-02-12,SETTLED,2023-02-12 15:21:00
2238,2238,4678,227,SIP,500,1.7328,288.55,0.03,0.0,2022-07-29,SUCCESS,2022-07-29 11:33:00
2239,2239,5435,63,PURCHASE,1000,5.5534,180.07,0.05,0.0,2022-06-12,SUCCESS,2022-06-12 09:44:00
2240,2240,5569,168,SIP,1000,3.4295,291.59,0.05,0.0,2022-05-15,PENDING,2022-05-15 13:46:00
2241,2241,4551,215,SIP,1500,5.3887,278.36,0.07,0.0,2024-06-10,PENDING,2024-06-10 13:28:00
2242,2242,2359,64,SWP,5000,26.1904,190.91,0.25,50.0,2025-10-12,FAILED,2025-10-12 16:53:00
2243,2243,4447,55,SIP,2000,8.3188,240.42,0.1,0.0,2025-09-26,PENDING,2025-09-26 10:42:00
2244,2244,5023,155,REDEMPTION,25000,218.8567,114.23,1.25,250.0,2023-03-21,FAILED,2023-03-21 12:52:00
2245,2245,9963,159,SIP,25000,445.5534,56.11,1.25,0.0,2024-07-04,PENDING,2024-07-04 09:13:00
2246,2246,4885,181,SIP,3000,13.5373,221.61,0.15,0.0,2025-04-21,SUCCESS,2025-04-21 11:01:00
2247,2247,2439,218,STP,5000,62.6017,79.87,0.25,50.0,2022-04-28,PENDING,2022-04-28 14:45:00
2248,2248,4226,48,SIP,25000,84.5737,295.6,1.25,0.0,2022-04-11,PENDING,2022-04-11 17:45:00
2249,2249,297,140,STP,5000,28.8884,173.08,0.25,50.0,2025-08-01,PENDING,2025-08-01 11:28:00
2250,2250,5996,60,SIP,1500,9.1872,163.27,0.07,0.0,2022-06-08,SUCCESS,2022-06-08 13:47:00
2251,2251,5008,190,SIP,2000,11.1433,179.48,0.1,0.0,2023-01-15,SUCCESS,2023-01-15 09:05:00
2252,2252,9393,32,SIP,500,4.8188,103.76,0.03,0.0,2022-01-18,FAILED,2022-01-18 13:07:00
2253,2253,4161,225,REDEMPTION,1000,7.319,136.63,0.05,10.0,2023-04-22,SETTLED,2023-04-22 17:56:00
2254,2254,2728,47,SIP,5000,31.8735,156.87,0.25,0.0,2025-08-10,SETTLED,2025-08-10 09:40:00
2255,2255,4776,160,PURCHASE,5000,26.2923,190.17,0.25,0.0,2022-05-07,FAILED,2022-05-07 09:34:00
2256,2256,7630,5,REDEMPTION,25000,147.1714,169.87,1.25,250.0,2025-07-16,PENDING,2025-07-16 16:30:00
2257,2257,5961,33,SIP,10000,76.2602,131.13,0.5,0.0,2023-03-31,SUCCESS,2023-03-31 14:25:00
2258,2258,2426,44,SIP,10000,37.0329,270.03,0.5,0.0,2022-01-17,SETTLED,2022-01-17 11:25:00
2259,2259,8220,97,PURCHASE,1000,4.5804,218.32,0.05,0.0,2024-12-12,SUCCESS,2024-12-12 10:24:00
2260,2260,7925,196,PURCHASE,5000,49.1159,101.8,0.25,0.0,2024-05-21,SUCCESS,2024-05-21 15:49:00
2261,2261,9810,224,PURCHASE,10000,103.6484,96.48,0.5,0.0,2022-07-20,SUCCESS,2022-07-20 13:16:00
2262,2262,7829,154,REDEMPTION,50000,690.5124,72.41,2.5,500.0,2023-04-26,SETTLED,2023-04-26 18:14:00
2263,2263,5757,30,SIP,3000,168.0672,17.85,0.15,0.0,2024-04-14,SETTLED,2024-04-14 11:50:00
2264,2264,8098,198,PURCHASE,500,1.9537,255.93,0.03,0.0,2022-07-04,PENDING,2022-07-04 10:01:00
2265,2265,5560,235,SIP,10000,66.6622,150.01,0.5,0.0,2023-04-14,FAILED,2023-04-14 12:22:00
2266,2266,9925,175,SIP,1500,9.4447,158.82,0.07,0.0,2025-05-28,SUCCESS,2025-05-28 15:08:00
2267,2267,4617,177,SIP,50000,469.8807,106.41,2.5,0.0,2024-11-26,SETTLED,2024-11-26 13:47:00
2268,2268,9129,185,REDEMPTION,25000,2024.2915,12.35,1.25,250.0,2022-11-12,FAILED,2022-11-12 13:51:00
2269,2269,8014,61,SIP,2000,41.58,48.1,0.1,0.0,2025-03-06,SUCCESS,2025-03-06 17:10:00
2270,2270,9214,160,SIP,50000,635.4048,78.69,2.5,0.0,2025-10-07,FAILED,2025-10-07 18:46:00
2271,2271,5203,193,STP,3000,74.2574,40.4,0.15,30.0,2024-12-16,FAILED,2024-12-16 18:09:00
2272,2272,4313,89,STP,50000,174.119,287.16,2.5,500.0,2023-02-09,SETTLED,2023-02-09 14:49:00
2273,2273,3277,178,STP,2000,11.812,169.32,0.1,20.0,2025-12-01,SUCCESS,2025-12-01 10:06:00
2274,2274,4097,84,PURCHASE,25000,293.3239,85.23,1.25,0.0,2023-07-25,PENDING,2023-07-25 15:39:00
2275,2275,71,228,SIP,10000,47.576,210.19,0.5,0.0,2022-01-21,SETTLED,2022-01-21 16:45:00
2276,2276,6393,180,SIP,2000,7.099,281.73,0.1,0.0,2023-09-05,PENDING,2023-09-05 13:59:00
2277,2277,3132,50,SIP,500,4.008,124.75,0.03,0.0,2022-12-02,SETTLED,2022-12-02 11:19:00
2278,2278,6203,184,SIP,500,6.1927,80.74,0.03,0.0,2023-05-14,FAILED,2023-05-14 09:02:00
2279,2279,5214,76,SIP,10000,76.4877,130.74,0.5,0.0,2024-06-08,PENDING,2024-06-08 15:20:00
2280,2280,2312,23,SIP,2000,20.3542,98.26,0.1,0.0,2025-12-08,SETTLED,2025-12-08 11:54:00
2281,2281,5481,102,SIP,1000,15.4012,64.93,0.05,0.0,2023-12-26,SETTLED,2023-12-26 17:51:00
2282,2282,5278,144,SIP,1000,11.9246,83.86,0.05,0.0,2024-02-18,SUCCESS,2024-02-18 09:52:00
2283,2283,8389,2,PURCHASE,10000,36.4113,274.64,0.5,0.0,2023-09-21,FAILED,2023-09-21 09:24:00
2284,2284,9979,56,REDEMPTION,2000,36.7918,54.36,0.1,20.0,2025-05-06,PENDING,2025-05-06 16:26:00
2285,2285,7723,199,PURCHASE,50000,205.5498,243.25,2.5,0.0,2023-03-17,SETTLED,2023-03-17 10:05:00
2286,2286,944,215,SIP,3000,10.298,291.32,0.15,0.0,2022-11-12,SETTLED,2022-11-12 12:12:00
2287,2287,288,38,REDEMPTION,10000,40.3926,247.57,0.5,100.0,2023-11-23,SETTLED,2023-11-23 12:47:00
2288,2288,2951,86,SIP,25000,108.3564,230.72,1.25,0.0,2024-09-30,SUCCESS,2024-09-30 09:27:00
2289,2289,4303,68,SIP,500,2.3628,211.61,0.03,0.0,2023-04-04,SETTLED,2023-04-04 18:21:00
2290,2290,9619,36,SIP,1500,5.0638,296.22,0.07,0.0,2023-11-27,SUCCESS,2023-11-27 09:09:00
2291,2291,3,64,SIP,500,2.0034,249.57,0.03,0.0,2022-09-27,SETTLED,2022-09-27 10:57:00
2292,2292,6400,145,REDEMPTION,1000,38.3583,26.07,0.05,10.0,2024-12-02,SUCCESS,2024-12-02 11:40:00
2293,2293,3446,188,PURCHASE,500,2.7094,184.54,0.03,0.0,2024-06-09,SETTLED,2024-06-09 11:02:00
2294,2294,4694,41,SIP,10000,34.0832,293.4,0.5,0.0,2023-12-26,SETTLED,2023-12-26 11:45:00
2295,2295,752,7,SIP,1500,6.6961,224.01,0.07,0.0,2022-08-29,SUCCESS,2022-08-29 16:23:00
2296,2296,151,167,SIP,50000,273.8526,182.58,2.5,0.0,2025-06-14,SUCCESS,2025-06-14 11:15:00
2297,2297,7814,201,SIP,10000,38.0619,262.73,0.5,0.0,2023-06-17,SUCCESS,2023-06-17 14:10:00
2298,2298,3902,199,REDEMPTION,1000,6.0441,165.45,0.05,10.0,2023-03-02,SETTLED,2023-03-02 18:06:00
2299,2299,1076,15,PURCHASE,25000,179.559,139.23,1.25,0.0,2025-01-02,FAILED,2025-01-02 12:58:00
2300,2300,3186,2,SIP,5000,249.1281,20.07,0.25,0.0,2025-05-27,SETTLED,2025-05-27 11:03:00
2301,2301,8558,143,REDEMPTION,3000,10.4431,287.27,0.15,30.0,2023-08-17,PENDING,2023-08-17 17:13:00
2302,2302,1994,157,SWP,500,1.7538,285.1,0.03,5.0,2022-05-15,PENDING,2022-05-15 15:42:00
2303,2303,6787,215,SIP,5000,32.3666,154.48,0.25,0.0,2023-01-20,SETTLED,2023-01-20 18:32:00
2304,2304,3596,36,SIP,10000,60.8643,164.3,0.5,0.0,2025-07-06,FAILED,2025-07-06 17:31:00
2305,2305,2316,154,SIP,5000,163.4521,30.59,0.25,0.0,2022-10-05,FAILED,2022-10-05 17:03:00
2306,2306,8369,147,SIP,10000,37.379,267.53,0.5,0.0,2023-05-20,PENDING,2023-05-20 11:10:00
2307,2307,6467,179,SIP,3000,21.3675,140.4,0.15,0.0,2025-05-27,SETTLED,2025-05-27 13:28:00
2308,2308,3015,132,SIP,1500,16.7785,89.4,0.07,0.0,2023-10-13,SUCCESS,2023-10-13 12:37:00
2309,2309,6503,156,PURCHASE,50000,584.5219,85.54,2.5,0.0,2023-09-10,FAILED,2023-09-10 16:27:00
2310,2310,6505,117,SIP,25000,104.2014,239.92,1.25,0.0,2023-04-01,SETTLED,2023-04-01 16:52:00
2311,2311,6985,168,SIP,5000,25.7666,194.05,0.25,0.0,2023-10-08,FAILED,2023-10-08 13:11:00
2312,2312,5659,82,SIP,10000,948.7666,10.54,0.5,0.0,2024-11-21,SUCCESS,2024-11-21 11:45:00
2313,2313,3959,210,SIP,1500,5.913,253.68,0.07,0.0,2024-10-24,PENDING,2024-10-24 17:06:00
2314,2314,3251,98,SIP,5000,18.604,268.76,0.25,0.0,2022-02-22,SETTLED,2022-02-22 13:13:00
2315,2315,4047,121,SIP,2000,6.9269,288.73,0.1,0.0,2024-12-22,PENDING,2024-12-22 09:25:00
2316,2316,5648,77,SIP,1000,3.6646,272.88,0.05,0.0,2024-03-21,SUCCESS,2024-03-21 14:29:00
2317,2317,2524,163,SIP,50000,222.0446,225.18,2.5,0.0,2025-01-10,SETTLED,2025-01-10 17:20:00
2318,2318,758,213,SIP,25000,345.0656,72.45,1.25,0.0,2023-04-17,FAILED,2023-04-17 12:32:00
2319,2319,5609,104,PURCHASE,3000,12.9814,231.1,0.15,0.0,2024-06-15,PENDING,2024-06-15 11:49:00
2320,2320,5692,110,SIP,25000,632.2711,39.54,1.25,0.0,2023-10-01,PENDING,2023-10-01 17:09:00
2321,2321,1143,201,SIP,25000,314.2283,79.56,1.25,0.0,2025-09-26,FAILED,2025-09-26 14:12:00
2322,2322,3228,4,SIP,2000,11.217,178.3,0.1,0.0,2022-08-17,PENDING,2022-08-17 17:21:00
2323,2323,7421,52,REDEMPTION,500,4.7143,106.06,0.03,5.0,2022-02-10,SETTLED,2022-02-10 15:13:00
2324,2324,9181,123,SIP,25000,95.0101,263.13,1.25,0.0,2024-08-29,SUCCESS,2024-08-29 11:01:00
2325,2325,3855,235,SIP,3000,144.023,20.83,0.15,0.0,2025-10-09,FAILED,2025-10-09 10:23:00
2326,2326,9097,16,SIP,25000,824.2664,30.33,1.25,0.0,2024-04-21,SETTLED,2024-04-21 16:44:00
2327,2327,85,212,PURCHASE,25000,97.6562,256.0,1.25,0.0,2023-08-03,SUCCESS,2023-08-03 14:12:00
2328,2328,1622,186,STP,25000,86.8176,287.96,1.25,250.0,2023-06-15,SETTLED,2023-06-15 14:34:00
2329,2329,9186,189,PURCHASE,1000,4.0957,244.16,0.05,0.0,2024-10-04,SUCCESS,2024-10-04 14:57:00
2330,2330,4124,238,SIP,5000,17.7949,280.98,0.25,0.0,2024-05-16,SETTLED,2024-05-16 13:57:00
2331,2331,8750,174,SWP,2000,7.138,280.19,0.1,20.0,2023-07-15,SETTLED,2023-07-15 12:31:00
2332,2332,5051,77,SIP,10000,46.8274,213.55,0.5,0.0,2022-03-02,FAILED,2022-03-02 16:00:00
2333,2333,3694,26,PURCHASE,1000,4.1839,239.01,0.05,0.0,2023-03-31,SETTLED,2023-03-31 11:06:00
2334,2334,5009,92,SIP,50000,1432.6648,34.9,2.5,0.0,2024-05-08,SETTLED,2024-05-08 11:57:00
2335,2335,6016,136,REDEMPTION,1000,4.2183,237.06,0.05,10.0,2022-03-04,PENDING,2022-03-04 18:40:00
2336,2336,8428,93,SIP,50000,207.3914,241.09,2.5,0.0,2022-02-24,FAILED,2022-02-24 09:41:00
2337,2337,9398,93,SIP,1000,4.9232,203.12,0.05,0.0,2025-03-27,FAILED,2025-03-27 18:32:00
2338,2338,3780,208,PURCHASE,3000,102.6343,29.23,0.15,0.0,2022-04-10,FAILED,2022-04-10 11:57:00
2339,2339,2735,42,SIP,2000,72.7537,27.49,0.1,0.0,2025-07-12,SUCCESS,2025-07-12 11:18:00
2340,2340,8834,182,SIP,500,18.3419,27.26,0.03,0.0,2024-06-17,SUCCESS,2024-06-17 13:51:00
2341,2341,3744,241,REDEMPTION,50000,226.1522,221.09,2.5,500.0,2024-09-02,SETTLED,2024-09-02 11:47:00
2342,2342,9808,42,SIP,500,4.9559,100.89,0.03,0.0,2025-09-17,PENDING,2025-09-17 14:23:00
2343,2343,3604,197,SIP,10000,336.9272,29.68,0.5,0.0,2024-01-18,SETTLED,2024-01-18 15:14:00
2344,2344,5964,189,PURCHASE,2000,19.3199,103.52,0.1,0.0,2022-01-23,FAILED,2022-01-23 14:33:00
2345,2345,9750,218,SIP,5000,25.0363,199.71,0.25,0.0,2024-05-08,PENDING,2024-05-08 16:10:00
2346,2346,3046,56,PURCHASE,3000,33.6776,89.08,0.15,0.0,2024-07-07,SUCCESS,2024-07-07 14:12:00
2347,2347,8091,7,SWP,1000,4.2609,234.69,0.05,10.0,2023-11-19,SUCCESS,2023-11-19 09:43:00
2348,2348,9988,175,STP,5000,23.3176,214.43,0.25,50.0,2024-02-06,SETTLED,2024-02-06 17:29:00
2349,2349,1920,178,SWP,3000,48.2703,62.15,0.15,30.0,2024-05-28,SETTLED,2024-05-28 17:32:00
2350,2350,5802,123,PURCHASE,2000,7.5509,264.87,0.1,0.0,2023-09-09,PENDING,2023-09-09 11:33:00
